"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"Italy","Italy_3","BGEMIS0730","otu3382",3,3,1,874
"Italy","Italy_3","BGEMIS0730","otu3558",1,3,0.333333333333333,228
"Italy","Italy_3","BGEMIS0730","otu3681",1,3,0.333333333333333,142
"Italy","Italy_3","BGEMIS0730","otu3810",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0730","otu402",3,3,1,2509
"Italy","Italy_3","BGEMIS0730","otu4051",2,3,0.666666666666667,1657
"Italy","Italy_3","BGEMIS0730","otu4066",2,3,0.666666666666667,400
"Italy","Italy_3","BGEMIS0730","otu416",3,3,1,3689
"Italy","Italy_3","BGEMIS0730","otu4191",1,3,0.333333333333333,164
"Italy","Italy_3","BGEMIS0730","otu439",3,3,1,1571
"Italy","Italy_3","BGEMIS0730","otu444",2,3,0.666666666666667,626
"Italy","Italy_3","BGEMIS0730","otu446",1,3,0.333333333333333,197
"Italy","Italy_3","BGEMIS0730","otu449",3,3,1,1175
"Italy","Italy_3","BGEMIS0730","otu4718",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu4721",1,3,0.333333333333333,342
"Italy","Italy_3","BGEMIS0730","otu4757",3,3,1,1231
"Italy","Italy_3","BGEMIS0730","otu4881",1,3,0.333333333333333,865
"Italy","Italy_3","BGEMIS0730","otu5054",1,3,0.333333333333333,138
"Italy","Italy_3","BGEMIS0730","otu516",3,3,1,770
"Italy","Italy_3","BGEMIS0730","otu5285",2,3,0.666666666666667,541
"Italy","Italy_3","BGEMIS0730","otu531",1,3,0.333333333333333,192
"Italy","Italy_3","BGEMIS0730","otu5437",2,3,0.666666666666667,346
"Italy","Italy_3","BGEMIS0730","otu5447",1,3,0.333333333333333,211
"Italy","Italy_3","BGEMIS0730","otu5502",1,3,0.333333333333333,148
"Italy","Italy_3","BGEMIS0730","otu556",2,3,0.666666666666667,371
"Italy","Italy_3","BGEMIS0730","otu571",1,3,0.333333333333333,183
"Italy","Italy_3","BGEMIS0730","otu5915",1,3,0.333333333333333,199
"Italy","Italy_3","BGEMIS0730","otu630",1,3,0.333333333333333,159
"Italy","Italy_3","BGEMIS0730","otu636",3,3,1,1137
"Italy","Italy_3","BGEMIS0730","otu652",3,3,1,779
"Italy","Italy_3","BGEMIS0730","otu6652",1,3,0.333333333333333,134
"Italy","Italy_3","BGEMIS0730","otu671",1,3,0.333333333333333,273
"Italy","Italy_3","BGEMIS0730","otu705",1,3,0.333333333333333,154
"Italy","Italy_3","BGEMIS0730","otu772",1,3,0.333333333333333,151
"Italy","Italy_3","BGEMIS0730","otu8072",2,3,0.666666666666667,462
"Italy","Italy_3","BGEMIS0730","otu810",3,3,1,984
"Italy","Italy_3","BGEMIS0730","otu815",1,3,0.333333333333333,166
"Italy","Italy_3","BGEMIS0730","otu83",3,3,1,12066
"Italy","Italy_3","BGEMIS0730","otu832",3,3,1,1528
"Italy","Italy_3","BGEMIS0730","otu836",3,3,1,1387
"Italy","Italy_3","BGEMIS0730","otu853",3,3,1,769
"Italy","Italy_3","BGEMIS0730","otu871",2,3,0.666666666666667,330
"Italy","Italy_3","BGEMIS0730","otu875",1,3,0.333333333333333,586
"Italy","Italy_3","BGEMIS0730","otu893",3,3,1,555
"Italy","Italy_3","BGEMIS0730","otu9",3,3,1,10425
"Italy","Italy_3","BGEMIS0730","otu9347",3,3,1,554
"Italy","Italy_3","BGEMIS0730","otu958",3,3,1,1176
"Italy","Italy_3","BGEMIS0730","otu1187",3,3,1,864
"Italy","Italy_3","BGEMIS0730","otu1553",2,3,0.666666666666667,366
"Italy","Italy_3","BGEMIS0730","otu2492",3,3,1,819
"Italy","Italy_3","BGEMIS0730","otu3273",1,3,0.333333333333333,194
"Italy","Italy_3","BGEMIS0730","otu451",3,3,1,2328
"Italy","Italy_3","BGEMIS0730","otu1065",3,3,1,746
"Italy","Italy_3","BGEMIS0730","otu1220",3,3,1,1333
"Italy","Italy_3","BGEMIS0730","otu1550",3,3,1,10938
"Italy","Italy_3","BGEMIS0730","otu1713",3,3,1,9534
"Italy","Italy_3","BGEMIS0730","otu1851",2,3,0.666666666666667,337
"Italy","Italy_3","BGEMIS0730","otu2050",1,3,0.333333333333333,189
"Italy","Italy_3","BGEMIS0730","otu2138",2,3,0.666666666666667,532
"Italy","Italy_3","BGEMIS0730","otu2496",3,3,1,1767
"Italy","Italy_3","BGEMIS0730","otu255",3,3,1,100326
"Italy","Italy_3","BGEMIS0730","otu2798",3,3,1,4277
"Italy","Italy_3","BGEMIS0730","otu3944",1,3,0.333333333333333,226
"Italy","Italy_3","BGEMIS0730","otu437",1,3,0.333333333333333,249
"Italy","Italy_3","BGEMIS0730","otu573",3,3,1,1064
"Italy","Italy_3","BGEMIS0730","otu5959",2,3,0.666666666666667,384
"Italy","Italy_3","BGEMIS0730","otu6469",3,3,1,1181
"Italy","Italy_3","BGEMIS0730","otu8",3,3,1,3476
"Italy","Italy_3","BGEMIS0730","otu940",3,3,1,2259
"Italy","Italy_3","BGEMIS0730","otu1096",3,3,1,1480
"Italy","Italy_3","BGEMIS0730","otu1326",3,3,1,1081
"Italy","Italy_3","BGEMIS0730","otu1503",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu1776",3,3,1,696
"Italy","Italy_3","BGEMIS0730","otu1871",1,3,0.333333333333333,265
"Italy","Italy_3","BGEMIS0730","otu241",2,3,0.666666666666667,374
"Italy","Italy_3","BGEMIS0730","otu2801",3,3,1,1306
"Italy","Italy_3","BGEMIS0730","otu601",1,3,0.333333333333333,189
"Italy","Italy_3","BGEMIS0730","otu650",1,3,0.333333333333333,190
"Italy","Italy_3","BGEMIS0730","otu701",3,3,1,8886
"Italy","Italy_3","BGEMIS0730","otu986",1,3,0.333333333333333,219
"Italy","Italy_3","BGEMIS0730","otu1012",3,3,1,589
"Italy","Italy_3","BGEMIS0730","otu10788",1,3,0.333333333333333,134
"Italy","Italy_3","BGEMIS0730","otu1267",1,3,0.333333333333333,174
"Italy","Italy_3","BGEMIS0730","otu1281",3,3,1,745
"Italy","Italy_3","BGEMIS0730","otu1561",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu1612",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu16230",1,3,0.333333333333333,217
"Italy","Italy_3","BGEMIS0730","otu1784",1,3,0.333333333333333,161
"Italy","Italy_3","BGEMIS0730","otu2099",1,3,0.333333333333333,215
"Italy","Italy_3","BGEMIS0730","otu2341",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu2558",1,3,0.333333333333333,245
"Italy","Italy_3","BGEMIS0730","otu3258",1,3,0.333333333333333,209
"Italy","Italy_3","BGEMIS0730","otu3428",2,3,0.666666666666667,560
"Italy","Italy_3","BGEMIS0730","otu3581",1,3,0.333333333333333,190
"Italy","Italy_3","BGEMIS0730","otu3964",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0730","otu4972",1,3,0.333333333333333,184
"Italy","Italy_3","BGEMIS0730","otu5482",1,3,0.333333333333333,167
"Italy","Italy_3","BGEMIS0730","otu5713",3,3,1,1466
"Italy","Italy_3","BGEMIS0730","otu6298",2,3,0.666666666666667,416
"Italy","Italy_3","BGEMIS0730","otu6806",1,3,0.333333333333333,132
"Italy","Italy_3","BGEMIS0730","otu6904",1,3,0.333333333333333,146
"Italy","Italy_3","BGEMIS0730","otu698",1,3,0.333333333333333,405
"Italy","Italy_3","BGEMIS0730","otu9196",1,3,0.333333333333333,251
"Italy","Italy_3","BGEMIS0730","otu922",2,3,0.666666666666667,403
"Italy","Italy_3","BGEMIS0730","otu5471",1,3,0.333333333333333,138
"Italy","Italy_3","BGEMIS0730","otu8490",1,3,0.333333333333333,142
"Italy","Italy_3","BGEMIS0730","otu10918",1,3,0.333333333333333,177
"Italy","Italy_3","BGEMIS0730","otu11249",1,3,0.333333333333333,208
"Italy","Italy_3","BGEMIS0730","otu11603",1,3,0.333333333333333,209
"Italy","Italy_3","BGEMIS0730","otu14801",1,3,0.333333333333333,263
"Italy","Italy_3","BGEMIS0730","otu15110",1,3,0.333333333333333,205
"Italy","Italy_3","BGEMIS0730","otu3172",3,3,1,539
"Italy","Italy_3","BGEMIS0730","otu3792",1,3,0.333333333333333,133
"Italy","Italy_3","BGEMIS0730","otu5239",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu5308",1,3,0.333333333333333,138
"Italy","Italy_3","BGEMIS0730","otu6207",1,3,0.333333333333333,185
"Italy","Italy_3","BGEMIS0730","otu6471",2,3,0.666666666666667,512
"Italy","Italy_3","BGEMIS0730","otu6841",1,3,0.333333333333333,149
"Italy","Italy_3","BGEMIS0730","otu7436",1,3,0.333333333333333,167
"Italy","Italy_3","BGEMIS0730","otu8383",1,3,0.333333333333333,145
"Italy","Italy_3","BGEMIS0730","otu7709",2,3,0.666666666666667,729
"Italy","Italy_3","BGEMIS0730","otu10213",1,3,0.333333333333333,563
"Italy","Italy_3","BGEMIS0730","otu10929",1,3,0.333333333333333,407
"Italy","Italy_3","BGEMIS0730","otu11178",2,3,0.666666666666667,468
"Italy","Italy_3","BGEMIS0730","otu12205",1,3,0.333333333333333,162
"Italy","Italy_3","BGEMIS0730","otu12344",1,3,0.333333333333333,260
"Italy","Italy_3","BGEMIS0730","otu16234",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0730","otu17195",1,3,0.333333333333333,155
"Italy","Italy_3","BGEMIS0730","otu17450",1,3,0.333333333333333,200
"Italy","Italy_3","BGEMIS0730","otu17896",1,3,0.333333333333333,286
"Italy","Italy_3","BGEMIS0730","otu2715",2,3,0.666666666666667,360
"Italy","Italy_3","BGEMIS0730","otu3054",3,3,1,1465
"Italy","Italy_3","BGEMIS0730","otu5526",3,3,1,1571
"Italy","Italy_3","BGEMIS0730","otu5561",1,3,0.333333333333333,168
"Italy","Italy_3","BGEMIS0730","otu6216",1,3,0.333333333333333,365
"Italy","Italy_3","BGEMIS0730","otu6723",3,3,1,702
"Italy","Italy_3","BGEMIS0730","otu7572",1,3,0.333333333333333,162
"Italy","Italy_3","BGEMIS0730","otu7772",2,3,0.666666666666667,357
"Italy","Italy_3","BGEMIS0730","otu7972",1,3,0.333333333333333,189
"Italy","Italy_3","BGEMIS0730","otu8403",2,3,0.666666666666667,541
"Italy","Italy_3","BGEMIS0730","otu10429",2,3,0.666666666666667,604
"Italy","Italy_3","BGEMIS0730","otu11407",1,3,0.333333333333333,236
"Italy","Italy_3","BGEMIS0730","otu14914",1,3,0.333333333333333,191
"Italy","Italy_3","BGEMIS0730","otu15268",1,3,0.333333333333333,306
"Italy","Italy_3","BGEMIS0730","otu16708",1,3,0.333333333333333,196
"Italy","Italy_3","BGEMIS0730","otu19228",1,3,0.333333333333333,149
"Italy","Italy_3","BGEMIS0730","otu5791",2,3,0.666666666666667,1358
"Italy","Italy_3","BGEMIS0730","otu9202",2,3,0.666666666666667,858
"Italy","Italy_3","BGEMIS0731","otu1005",1,3,0.333333333333333,262
"Italy","Italy_3","BGEMIS0731","otu1129",2,3,0.666666666666667,300
"Italy","Italy_3","BGEMIS0731","otu113",3,3,1,894
"Italy","Italy_3","BGEMIS0731","otu11386",2,3,0.666666666666667,244
"Italy","Italy_3","BGEMIS0731","otu1174",3,3,1,1283
"Italy","Italy_3","BGEMIS0731","otu1255",3,3,1,815
"Italy","Italy_3","BGEMIS0731","otu1258",2,3,0.666666666666667,547
"Italy","Italy_3","BGEMIS0731","otu1265",1,3,0.333333333333333,95
"Italy","Italy_3","BGEMIS0731","otu1266",2,3,0.666666666666667,202
"Italy","Italy_3","BGEMIS0731","otu13",3,3,1,4318
"Italy","Italy_3","BGEMIS0731","otu1339",3,3,1,532
"Italy","Italy_3","BGEMIS0731","otu136",3,3,1,620
"Italy","Italy_3","BGEMIS0731","otu1363",2,3,0.666666666666667,407
"Italy","Italy_3","BGEMIS0731","otu1389",3,3,1,1279
"Italy","Italy_3","BGEMIS0731","otu1391",1,3,0.333333333333333,144
"Italy","Italy_3","BGEMIS0731","otu1402",1,3,0.333333333333333,100
"Italy","Italy_3","BGEMIS0731","otu14020",1,3,0.333333333333333,195
"Italy","Italy_3","BGEMIS0731","otu1445",1,3,0.333333333333333,410
"Italy","Italy_3","BGEMIS0731","otu1454",3,3,1,1342
"Italy","Italy_3","BGEMIS0731","otu1491",2,3,0.666666666666667,432
"Italy","Italy_3","BGEMIS0731","otu1563",1,3,0.333333333333333,76
"Italy","Italy_3","BGEMIS0731","otu1564",1,3,0.333333333333333,73
"Italy","Italy_3","BGEMIS0731","otu1582",1,3,0.333333333333333,174
"Italy","Italy_3","BGEMIS0731","otu1593",3,3,1,1860
"Italy","Italy_3","BGEMIS0731","otu1607",1,3,0.333333333333333,123
"Italy","Italy_3","BGEMIS0731","otu16165",1,3,0.333333333333333,136
"Italy","Italy_3","BGEMIS0731","otu1636",2,3,0.666666666666667,470
"Italy","Italy_3","BGEMIS0731","otu1658",1,3,0.333333333333333,89
"Italy","Italy_3","BGEMIS0731","otu1685",1,3,0.333333333333333,139
"Italy","Italy_3","BGEMIS0731","otu172",3,3,1,1918
"Italy","Italy_3","BGEMIS0731","otu1762",1,3,0.333333333333333,130
"Italy","Italy_3","BGEMIS0731","otu1793",3,3,1,1375
"Italy","Italy_3","BGEMIS0731","otu1803",3,3,1,1598
"Italy","Italy_3","BGEMIS0731","otu1807",1,3,0.333333333333333,142
"Italy","Italy_3","BGEMIS0731","otu1809",3,3,1,1622
"Italy","Italy_3","BGEMIS0731","otu1846",3,3,1,1264
"Italy","Italy_3","BGEMIS0731","otu1932",2,3,0.666666666666667,231
"Italy","Italy_3","BGEMIS0731","otu1995",1,3,0.333333333333333,118
"Italy","Italy_3","BGEMIS0731","otu2",2,3,0.666666666666667,1434
"Italy","Italy_3","BGEMIS0731","otu2009",1,3,0.333333333333333,227
"Italy","Italy_3","BGEMIS0731","otu201",1,3,0.333333333333333,193
"Italy","Italy_3","BGEMIS0731","otu207",1,3,0.333333333333333,133
"Italy","Italy_3","BGEMIS0731","otu210",3,3,1,5004
"Italy","Italy_3","BGEMIS0731","otu2141",2,3,0.666666666666667,784
"Italy","Italy_3","BGEMIS0731","otu2180",1,3,0.333333333333333,179
"Italy","Italy_3","BGEMIS0731","otu2218",3,3,1,1150
"Italy","Italy_3","BGEMIS0731","otu2225",2,3,0.666666666666667,339
"Italy","Italy_3","BGEMIS0731","otu225",3,3,1,4045
"Italy","Italy_3","BGEMIS0731","otu226",3,3,1,1346
"Italy","Italy_3","BGEMIS0731","otu234",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0731","otu2379",3,3,1,1154
"Italy","Italy_3","BGEMIS0731","otu2407",3,3,1,545
"Italy","Italy_3","BGEMIS0731","otu2459",3,3,1,689
"Italy","Italy_3","BGEMIS0731","otu2497",2,3,0.666666666666667,189
"Italy","Italy_3","BGEMIS0731","otu2525",1,3,0.333333333333333,158
"Italy","Italy_3","BGEMIS0731","otu2556",2,3,0.666666666666667,255
"Italy","Italy_3","BGEMIS0731","otu2679",1,3,0.333333333333333,151
"Italy","Italy_3","BGEMIS0731","otu268",2,3,0.666666666666667,222
"Italy","Italy_3","BGEMIS0731","otu27",1,3,0.333333333333333,242
"Italy","Italy_3","BGEMIS0731","otu2706",1,3,0.333333333333333,100
"Italy","Italy_3","BGEMIS0731","otu2742",1,3,0.333333333333333,141
"Italy","Italy_3","BGEMIS0731","otu2757",1,3,0.333333333333333,165
"Italy","Italy_3","BGEMIS0731","otu2792",2,3,0.666666666666667,245
"Italy","Italy_3","BGEMIS0731","otu2872",2,3,0.666666666666667,267
"Italy","Italy_3","BGEMIS0731","otu29",3,3,1,8395
"Italy","Italy_3","BGEMIS0731","otu294",1,3,0.333333333333333,135
"Italy","Italy_3","BGEMIS0731","otu2961",1,3,0.333333333333333,150
"Italy","Italy_3","BGEMIS0731","otu2980",2,3,0.666666666666667,404
"Italy","Italy_3","BGEMIS0731","otu30",2,3,0.666666666666667,343
"Italy","Italy_3","BGEMIS0731","otu301",3,3,1,1867
"Italy","Italy_3","BGEMIS0731","otu3147",3,3,1,454
"Italy","Italy_3","BGEMIS0731","otu325",3,3,1,2437
"Italy","Italy_3","BGEMIS0731","otu3382",2,3,0.666666666666667,332
"Italy","Italy_3","BGEMIS0731","otu3414",3,3,1,489
"Italy","Italy_3","BGEMIS0731","otu3446",1,3,0.333333333333333,123
"Italy","Italy_3","BGEMIS0731","otu348",1,3,0.333333333333333,75
"Italy","Italy_3","BGEMIS0731","otu3558",1,3,0.333333333333333,263
"Italy","Italy_3","BGEMIS0731","otu3656",2,3,0.666666666666667,409
"Italy","Italy_3","BGEMIS0731","otu367",3,3,1,2097
"Italy","Italy_3","BGEMIS0731","otu3810",3,3,1,509
"Italy","Italy_3","BGEMIS0731","otu3959",2,3,0.666666666666667,613
"Italy","Italy_3","BGEMIS0731","otu3996",1,3,0.333333333333333,294
"Italy","Italy_3","BGEMIS0731","otu402",3,3,1,3992
"Italy","Italy_3","BGEMIS0731","otu4066",3,3,1,506
"Italy","Italy_3","BGEMIS0731","otu4142",1,3,0.333333333333333,141
"Italy","Italy_3","BGEMIS0731","otu416",3,3,1,2506
"Italy","Italy_3","BGEMIS0731","otu4310",1,3,0.333333333333333,74
"Italy","Italy_3","BGEMIS0731","otu4316",1,3,0.333333333333333,265
"Italy","Italy_3","BGEMIS0731","otu439",3,3,1,950
"Italy","Italy_3","BGEMIS0731","otu444",2,3,0.666666666666667,500
"Italy","Italy_3","BGEMIS0731","otu446",2,3,0.666666666666667,240
"Italy","Italy_3","BGEMIS0731","otu449",2,3,0.666666666666667,429
"Italy","Italy_3","BGEMIS0731","otu4517",2,3,0.666666666666667,403
"Italy","Italy_3","BGEMIS0731","otu4520",1,3,0.333333333333333,151
"Italy","Italy_3","BGEMIS0731","otu4541",1,3,0.333333333333333,85
"Italy","Italy_3","BGEMIS0731","otu4566",2,3,0.666666666666667,413
"Italy","Italy_3","BGEMIS0731","otu4840",1,3,0.333333333333333,153
"Italy","Italy_3","BGEMIS0731","otu5054",1,3,0.333333333333333,125
"Italy","Italy_3","BGEMIS0731","otu516",1,3,0.333333333333333,160
"Italy","Italy_3","BGEMIS0731","otu5162",1,3,0.333333333333333,224
"Italy","Italy_3","BGEMIS0731","otu5443",1,3,0.333333333333333,128
"Italy","Italy_3","BGEMIS0731","otu5502",2,3,0.666666666666667,319
"Italy","Italy_3","BGEMIS0731","otu556",2,3,0.666666666666667,342
"Italy","Italy_3","BGEMIS0731","otu561",1,3,0.333333333333333,71
"Italy","Italy_3","BGEMIS0731","otu5927",1,3,0.333333333333333,113
"Italy","Italy_3","BGEMIS0731","otu5991",1,3,0.333333333333333,170
"Italy","Italy_3","BGEMIS0731","otu6141",1,3,0.333333333333333,142
"Italy","Italy_3","BGEMIS0731","otu6146",1,3,0.333333333333333,188
"Italy","Italy_3","BGEMIS0731","otu6155",1,3,0.333333333333333,209
"Italy","Italy_3","BGEMIS0731","otu6167",2,3,0.666666666666667,271
"Italy","Italy_3","BGEMIS0731","otu636",3,3,1,1146
"Italy","Italy_3","BGEMIS0731","otu6487",1,3,0.333333333333333,142
"Italy","Italy_3","BGEMIS0731","otu652",3,3,1,1770
"Italy","Italy_3","BGEMIS0731","otu6532",1,3,0.333333333333333,307
"Italy","Italy_3","BGEMIS0731","otu6633",1,3,0.333333333333333,144
"Italy","Italy_3","BGEMIS0731","otu671",3,3,1,788
"Italy","Italy_3","BGEMIS0731","otu6921",1,3,0.333333333333333,147
"Italy","Italy_3","BGEMIS0731","otu6971",1,3,0.333333333333333,70
"Italy","Italy_3","BGEMIS0731","otu705",1,3,0.333333333333333,194
"Italy","Italy_3","BGEMIS0731","otu710",1,3,0.333333333333333,76
"Italy","Italy_3","BGEMIS0731","otu7241",1,3,0.333333333333333,129
"Italy","Italy_3","BGEMIS0731","otu740",1,3,0.333333333333333,124
"Italy","Italy_3","BGEMIS0731","otu7441",1,3,0.333333333333333,136
"Italy","Italy_3","BGEMIS0731","otu745",1,3,0.333333333333333,176
"Italy","Italy_3","BGEMIS0731","otu772",1,3,0.333333333333333,87
"Italy","Italy_3","BGEMIS0731","otu8072",3,3,1,1102
"Italy","Italy_3","BGEMIS0731","otu810",3,3,1,1489
"Italy","Italy_3","BGEMIS0731","otu8233",1,3,0.333333333333333,73
"Italy","Italy_3","BGEMIS0731","otu83",3,3,1,19353
"Italy","Italy_3","BGEMIS0731","otu832",3,3,1,1788
"Italy","Italy_3","BGEMIS0731","otu836",2,3,0.666666666666667,570
"Italy","Italy_3","BGEMIS0731","otu838",1,3,0.333333333333333,221
"Italy","Italy_3","BGEMIS0731","otu85",1,3,0.333333333333333,114
"Italy","Italy_3","BGEMIS0731","otu853",3,3,1,1504
"Italy","Italy_3","BGEMIS0731","otu875",3,3,1,1088
"Italy","Italy_3","BGEMIS0731","otu893",3,3,1,1020
"Italy","Italy_3","BGEMIS0731","otu9",3,3,1,9924
"Italy","Italy_3","BGEMIS0731","otu900",2,3,0.666666666666667,340
"Italy","Italy_3","BGEMIS0731","otu947",1,3,0.333333333333333,200
"Italy","Italy_3","BGEMIS0731","otu958",3,3,1,2271
"Italy","Italy_3","BGEMIS0731","otu984",1,3,0.333333333333333,138
"Italy","Italy_3","BGEMIS0731","otu1187",3,3,1,1790
"Italy","Italy_3","BGEMIS0731","otu12540",1,3,0.333333333333333,136
"Italy","Italy_3","BGEMIS0731","otu12894",1,3,0.333333333333333,139
"Italy","Italy_3","BGEMIS0731","otu1553",3,3,1,1059
"Italy","Italy_3","BGEMIS0731","otu1587",3,3,1,10935
"Italy","Italy_3","BGEMIS0731","otu2492",1,3,0.333333333333333,466
"Italy","Italy_3","BGEMIS0731","otu3297",2,3,0.666666666666667,260
"Italy","Italy_3","BGEMIS0731","otu3943",1,3,0.333333333333333,170
"Italy","Italy_3","BGEMIS0731","otu4065",1,3,0.333333333333333,74
"Italy","Italy_3","BGEMIS0731","otu451",3,3,1,1333
"Italy","Italy_3","BGEMIS0731","otu5203",1,3,0.333333333333333,123
"Italy","Italy_3","BGEMIS0731","otu6110",1,3,0.333333333333333,231
"Italy","Italy_3","BGEMIS0731","otu7183",2,3,0.666666666666667,198
"Italy","Italy_3","BGEMIS0731","otu9794",1,3,0.333333333333333,87
"Italy","Italy_3","BGEMIS0731","otu1065",3,3,1,549
"Italy","Italy_3","BGEMIS0731","otu10827",1,3,0.333333333333333,104
"Italy","Italy_3","BGEMIS0731","otu12010",1,3,0.333333333333333,148
"Italy","Italy_3","BGEMIS0731","otu1220",3,3,1,3424
"Italy","Italy_3","BGEMIS0731","otu165",1,3,0.333333333333333,108
"Italy","Italy_3","BGEMIS0731","otu17471",1,3,0.333333333333333,172
"Italy","Italy_3","BGEMIS0731","otu17945",1,3,0.333333333333333,73
"Italy","Italy_3","BGEMIS0731","otu1817",1,3,0.333333333333333,171
"Italy","Italy_3","BGEMIS0731","otu1851",1,3,0.333333333333333,183
"Italy","Italy_3","BGEMIS0731","otu2050",2,3,0.666666666666667,542
"Italy","Italy_3","BGEMIS0731","otu2137",2,3,0.666666666666667,276
"Italy","Italy_3","BGEMIS0731","otu2138",3,3,1,1209
"Italy","Italy_3","BGEMIS0731","otu215",1,3,0.333333333333333,203
"Italy","Italy_3","BGEMIS0731","otu22384",1,3,0.333333333333333,86
"Italy","Italy_3","BGEMIS0731","otu2369",1,3,0.333333333333333,144
"Italy","Italy_3","BGEMIS0731","otu2473",2,3,0.666666666666667,281
"Italy","Italy_3","BGEMIS0731","otu2496",1,3,0.333333333333333,165
"Italy","Italy_3","BGEMIS0731","otu3099",3,3,1,4013
"Italy","Italy_3","BGEMIS0731","otu3684",1,3,0.333333333333333,109
"Italy","Italy_3","BGEMIS0731","otu3858",3,3,1,2853
"Italy","Italy_3","BGEMIS0731","otu56",1,3,0.333333333333333,88
"Italy","Italy_3","BGEMIS0731","otu573",3,3,1,1116
"Italy","Italy_3","BGEMIS0731","otu5754",3,3,1,1267
"Italy","Italy_3","BGEMIS0731","otu6642",1,3,0.333333333333333,159
"Italy","Italy_3","BGEMIS0731","otu7773",1,3,0.333333333333333,76
"Italy","Italy_3","BGEMIS0731","otu8",3,3,1,2743
"Italy","Italy_3","BGEMIS0731","otu817",2,3,0.666666666666667,264
"Italy","Italy_3","BGEMIS0731","otu940",3,3,1,2140
"Italy","Italy_3","BGEMIS0731","otu1096",3,3,1,898
"Italy","Italy_3","BGEMIS0731","otu1326",2,3,0.666666666666667,712
"Italy","Italy_3","BGEMIS0731","otu1503",1,3,0.333333333333333,117
"Italy","Italy_3","BGEMIS0731","otu1776",3,3,1,888
"Italy","Italy_3","BGEMIS0731","otu17851",1,3,0.333333333333333,135
"Italy","Italy_3","BGEMIS0731","otu2227",1,3,0.333333333333333,84
"Italy","Italy_3","BGEMIS0731","otu241",2,3,0.666666666666667,627
"Italy","Italy_3","BGEMIS0731","otu2450",1,3,0.333333333333333,181
"Italy","Italy_3","BGEMIS0731","otu2479",3,3,1,514
"Italy","Italy_3","BGEMIS0731","otu2801",3,3,1,875
"Italy","Italy_3","BGEMIS0731","otu5180",2,3,0.666666666666667,442
"Italy","Italy_3","BGEMIS0731","otu5329",1,3,0.333333333333333,136
"Italy","Italy_3","BGEMIS0731","otu601",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0731","otu650",3,3,1,418
"Italy","Italy_3","BGEMIS0731","otu701",3,3,1,5984
"Italy","Italy_3","BGEMIS0731","otu986",3,3,1,559
"Italy","Italy_3","BGEMIS0731","otu10048",1,3,0.333333333333333,158
"Italy","Italy_3","BGEMIS0731","otu1012",3,3,1,1164
"Italy","Italy_3","BGEMIS0731","otu1267",2,3,0.666666666666667,353
"Italy","Italy_3","BGEMIS0731","otu1281",2,3,0.666666666666667,509
"Italy","Italy_3","BGEMIS0731","otu1386",1,3,0.333333333333333,91
"Italy","Italy_3","BGEMIS0731","otu1602",1,3,0.333333333333333,182
"Italy","Italy_3","BGEMIS0731","otu1646",1,3,0.333333333333333,78
"Italy","Italy_3","BGEMIS0731","otu1784",1,3,0.333333333333333,278
"Italy","Italy_3","BGEMIS0731","otu17989",1,3,0.333333333333333,130
"Italy","Italy_3","BGEMIS0731","otu1855",2,3,0.666666666666667,348
"Italy","Italy_3","BGEMIS0731","otu2099",2,3,0.666666666666667,520
"Italy","Italy_3","BGEMIS0731","otu2253",1,3,0.333333333333333,293
"Italy","Italy_3","BGEMIS0731","otu2341",1,3,0.333333333333333,137
"Italy","Italy_3","BGEMIS0731","otu2382",1,3,0.333333333333333,345
"Italy","Italy_3","BGEMIS0731","otu2613",1,3,0.333333333333333,152
"Italy","Italy_3","BGEMIS0731","otu2920",3,3,1,887
"Italy","Italy_3","BGEMIS0731","otu3083",3,3,1,414
"Italy","Italy_3","BGEMIS0731","otu3258",1,3,0.333333333333333,196
"Italy","Italy_3","BGEMIS0731","otu3516",2,3,0.666666666666667,263
"Italy","Italy_3","BGEMIS0731","otu3581",1,3,0.333333333333333,336
"Italy","Italy_3","BGEMIS0731","otu3788",1,3,0.333333333333333,125
"Italy","Italy_3","BGEMIS0731","otu4123",1,3,0.333333333333333,90
"Italy","Italy_3","BGEMIS0731","otu4622",1,3,0.333333333333333,77
"Italy","Italy_3","BGEMIS0731","otu4666",1,3,0.333333333333333,244
"Italy","Italy_3","BGEMIS0731","otu4821",1,3,0.333333333333333,155
"Italy","Italy_3","BGEMIS0731","otu5297",1,3,0.333333333333333,210
"Italy","Italy_3","BGEMIS0731","otu5430",1,3,0.333333333333333,105
"Italy","Italy_3","BGEMIS0731","otu5553",1,3,0.333333333333333,174
