"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"Spain","Spain_9","BGEMIS0614","otu620",2,3,0.666666666666667,206
"Spain","Spain_9","BGEMIS0614","otu648",3,3,1,900
"Spain","Spain_9","BGEMIS0614","otu649",1,3,0.333333333333333,71
"Spain","Spain_9","BGEMIS0614","otu65",3,3,1,13233
"Spain","Spain_9","BGEMIS0614","otu7",2,3,0.666666666666667,290
"Spain","Spain_9","BGEMIS0614","otu701",3,3,1,664
"Spain","Spain_9","BGEMIS0614","otu761",3,3,1,406
"Spain","Spain_9","BGEMIS0614","otu78",1,3,0.333333333333333,119
"Spain","Spain_9","BGEMIS0614","otu780",3,3,1,500
"Spain","Spain_9","BGEMIS0614","otu8",3,3,1,977
"Spain","Spain_9","BGEMIS0614","otu821",3,3,1,314
"Spain","Spain_9","BGEMIS0614","otu85",3,3,1,765
"Spain","Spain_9","BGEMIS0614","otu889",2,3,0.666666666666667,187
"Spain","Spain_9","BGEMIS0614","otu90",3,3,1,570
"Spain","Spain_9","BGEMIS0614","otu908",3,3,1,567
"Spain","Spain_9","BGEMIS0614","otu96",3,3,1,527
"Spain","Spain_9","BGEMIS0614","otu13",1,3,0.333333333333333,130
"Spain","Spain_9","BGEMIS0614","otu4179",3,3,1,548
"Spain","Spain_9","BGEMIS0614","otu106",3,3,1,1375
"Spain","Spain_9","BGEMIS0614","otu2089",1,3,0.333333333333333,74
"Spain","Spain_9","BGEMIS0614","otu2281",3,3,1,758
"Spain","Spain_9","BGEMIS0614","otu602",3,3,1,543
"Spain","Spain_9","BGEMIS0614","otu771",1,3,0.333333333333333,139
"Spain","Spain_9","BGEMIS0614","otu946",1,3,0.333333333333333,80
"Spain","Spain_9","BGEMIS0614","otu670",3,3,1,403
"Spain","Spain_9","BGEMIS0614","otu1051",3,3,1,812
"Spain","Spain_9","BGEMIS0614","otu1132",3,3,1,896
"Spain","Spain_9","BGEMIS0614","otu1431",1,3,0.333333333333333,124
"Spain","Spain_9","BGEMIS0614","otu1726",3,3,1,370
"Spain","Spain_9","BGEMIS0614","otu1806",1,3,0.333333333333333,87
"Spain","Spain_9","BGEMIS0614","otu2788",1,3,0.333333333333333,103
"Spain","Spain_9","BGEMIS0614","otu327",3,3,1,21319
"Spain","Spain_9","BGEMIS0614","otu3341",3,3,1,485
"Spain","Spain_9","BGEMIS0614","otu375",3,3,1,2237
"Spain","Spain_9","BGEMIS0614","otu393",2,3,0.666666666666667,1563
"Spain","Spain_9","BGEMIS0614","otu482",3,3,1,4170
"Spain","Spain_9","BGEMIS0614","otu552",3,3,1,16714
"Spain","Spain_9","BGEMIS0614","otu786",2,3,0.666666666666667,194
"Spain","Spain_9","BGEMIS0614","otu94",3,3,1,3435
"Spain","Spain_9","BGEMIS0614","otu2064",2,3,0.666666666666667,294
"Spain","Spain_9","BGEMIS0614","otu4490",1,3,0.333333333333333,82
"Spain","Spain_9","BGEMIS0614","otu4854",2,3,0.666666666666667,313
"Spain","Spain_9","BGEMIS0692","otu1004",1,3,0.333333333333333,58
"Spain","Spain_9","BGEMIS0692","otu1053",1,3,0.333333333333333,135
"Spain","Spain_9","BGEMIS0692","otu108",3,3,1,1116
"Spain","Spain_9","BGEMIS0692","otu110",3,3,1,430
"Spain","Spain_9","BGEMIS0692","otu111",1,3,0.333333333333333,141
"Spain","Spain_9","BGEMIS0692","otu1188",1,3,0.333333333333333,102
"Spain","Spain_9","BGEMIS0692","otu119",3,3,1,1303
"Spain","Spain_9","BGEMIS0692","otu12",3,3,1,28142
"Spain","Spain_9","BGEMIS0692","otu120",3,3,1,3498
"Spain","Spain_9","BGEMIS0692","otu1216",1,3,0.333333333333333,63
"Spain","Spain_9","BGEMIS0692","otu123",3,3,1,11023
"Spain","Spain_9","BGEMIS0692","otu125",3,3,1,1005
"Spain","Spain_9","BGEMIS0692","otu1264",3,3,1,483
"Spain","Spain_9","BGEMIS0692","otu127",3,3,1,11214
"Spain","Spain_9","BGEMIS0692","otu132",2,3,0.666666666666667,254
"Spain","Spain_9","BGEMIS0692","otu133",3,3,1,529
"Spain","Spain_9","BGEMIS0692","otu1365",3,3,1,772
"Spain","Spain_9","BGEMIS0692","otu1403",1,3,0.333333333333333,65
"Spain","Spain_9","BGEMIS0692","otu143",3,3,1,1039
"Spain","Spain_9","BGEMIS0692","otu148",3,3,1,1554
"Spain","Spain_9","BGEMIS0692","otu1496",3,3,1,3693
"Spain","Spain_9","BGEMIS0692","otu15",3,3,1,1991
"Spain","Spain_9","BGEMIS0692","otu153",1,3,0.333333333333333,63
"Spain","Spain_9","BGEMIS0692","otu1589",1,3,0.333333333333333,75
"Spain","Spain_9","BGEMIS0692","otu16",3,3,1,3828
"Spain","Spain_9","BGEMIS0692","otu1650",2,3,0.666666666666667,191
"Spain","Spain_9","BGEMIS0692","otu168",1,3,0.333333333333333,120
"Spain","Spain_9","BGEMIS0692","otu169",1,3,0.333333333333333,148
"Spain","Spain_9","BGEMIS0692","otu17",3,3,1,2120
"Spain","Spain_9","BGEMIS0692","otu181",3,3,1,2419
"Spain","Spain_9","BGEMIS0692","otu186",2,3,0.666666666666667,227
"Spain","Spain_9","BGEMIS0692","otu189",1,3,0.333333333333333,138
"Spain","Spain_9","BGEMIS0692","otu19",3,3,1,2417
"Spain","Spain_9","BGEMIS0692","otu2",3,3,1,1129
"Spain","Spain_9","BGEMIS0692","otu20",3,3,1,9030
"Spain","Spain_9","BGEMIS0692","otu200",2,3,0.666666666666667,282
"Spain","Spain_9","BGEMIS0692","otu202",3,3,1,734
"Spain","Spain_9","BGEMIS0692","otu204",3,3,1,656
"Spain","Spain_9","BGEMIS0692","otu209",3,3,1,650
"Spain","Spain_9","BGEMIS0692","otu210",1,3,0.333333333333333,73
"Spain","Spain_9","BGEMIS0692","otu215",3,3,1,577
"Spain","Spain_9","BGEMIS0692","otu216",1,3,0.333333333333333,121
"Spain","Spain_9","BGEMIS0692","otu219",3,3,1,412
"Spain","Spain_9","BGEMIS0692","otu22",3,3,1,11937
"Spain","Spain_9","BGEMIS0692","otu228",3,3,1,484
"Spain","Spain_9","BGEMIS0692","otu2322",1,3,0.333333333333333,59
"Spain","Spain_9","BGEMIS0692","otu233",1,3,0.333333333333333,163
"Spain","Spain_9","BGEMIS0692","otu234",2,3,0.666666666666667,191
"Spain","Spain_9","BGEMIS0692","otu236",3,3,1,2644
"Spain","Spain_9","BGEMIS0692","otu243",1,3,0.333333333333333,91
"Spain","Spain_9","BGEMIS0692","otu248",2,3,0.666666666666667,2441
"Spain","Spain_9","BGEMIS0692","otu256",3,3,1,1654
"Spain","Spain_9","BGEMIS0692","otu259",1,3,0.333333333333333,105
"Spain","Spain_9","BGEMIS0692","otu2635",1,3,0.333333333333333,97
"Spain","Spain_9","BGEMIS0692","otu266",2,3,0.666666666666667,440
"Spain","Spain_9","BGEMIS0692","otu27",3,3,1,19624
"Spain","Spain_9","BGEMIS0692","otu29",3,3,1,3397
"Spain","Spain_9","BGEMIS0692","otu2903",2,3,0.666666666666667,256
"Spain","Spain_9","BGEMIS0692","otu292",1,3,0.333333333333333,124
"Spain","Spain_9","BGEMIS0692","otu30",3,3,1,768
"Spain","Spain_9","BGEMIS0692","otu3011",2,3,0.666666666666667,211
"Spain","Spain_9","BGEMIS0692","otu302",3,3,1,2180
"Spain","Spain_9","BGEMIS0692","otu31",2,3,0.666666666666667,317
"Spain","Spain_9","BGEMIS0692","otu314",3,3,1,679
"Spain","Spain_9","BGEMIS0692","otu324",3,3,1,2147
"Spain","Spain_9","BGEMIS0692","otu325",3,3,1,2925
"Spain","Spain_9","BGEMIS0692","otu3263",3,3,1,436
"Spain","Spain_9","BGEMIS0692","otu33",3,3,1,24041
"Spain","Spain_9","BGEMIS0692","otu339",3,3,1,566
"Spain","Spain_9","BGEMIS0692","otu4",3,3,1,355
"Spain","Spain_9","BGEMIS0692","otu40",1,3,0.333333333333333,82
"Spain","Spain_9","BGEMIS0692","otu443",3,3,1,1190
"Spain","Spain_9","BGEMIS0692","otu48",3,3,1,335
"Spain","Spain_9","BGEMIS0692","otu58",3,3,1,395
"Spain","Spain_9","BGEMIS0692","otu6",1,3,0.333333333333333,754
"Spain","Spain_9","BGEMIS0692","otu6207",2,3,0.666666666666667,517
"Spain","Spain_9","BGEMIS0692","otu648",2,3,0.666666666666667,293
"Spain","Spain_9","BGEMIS0692","otu65",3,3,1,9855
"Spain","Spain_9","BGEMIS0692","otu6674",1,3,0.333333333333333,130
"Spain","Spain_9","BGEMIS0692","otu6908",1,3,0.333333333333333,67
"Spain","Spain_9","BGEMIS0692","otu691",1,3,0.333333333333333,107
"Spain","Spain_9","BGEMIS0692","otu7",1,3,0.333333333333333,131
"Spain","Spain_9","BGEMIS0692","otu701",1,3,0.333333333333333,104
"Spain","Spain_9","BGEMIS0692","otu78",1,3,0.333333333333333,58
"Spain","Spain_9","BGEMIS0692","otu780",2,3,0.666666666666667,274
"Spain","Spain_9","BGEMIS0692","otu8",2,3,0.666666666666667,271
"Spain","Spain_9","BGEMIS0692","otu841",2,3,0.666666666666667,165
"Spain","Spain_9","BGEMIS0692","otu85",2,3,0.666666666666667,267
"Spain","Spain_9","BGEMIS0692","otu889",2,3,0.666666666666667,245
"Spain","Spain_9","BGEMIS0692","otu90",2,3,0.666666666666667,273
"Spain","Spain_9","BGEMIS0692","otu908",3,3,1,1025
"Spain","Spain_9","BGEMIS0692","otu96",3,3,1,416
"Spain","Spain_9","BGEMIS0692","otu13",2,3,0.666666666666667,632
"Spain","Spain_9","BGEMIS0692","otu1655",1,3,0.333333333333333,117
"Spain","Spain_9","BGEMIS0692","otu4179",3,3,1,516
"Spain","Spain_9","BGEMIS0692","otu106",3,3,1,869
"Spain","Spain_9","BGEMIS0692","otu2089",1,3,0.333333333333333,104
"Spain","Spain_9","BGEMIS0692","otu2281",3,3,1,1012
"Spain","Spain_9","BGEMIS0692","otu3633",3,3,1,496
"Spain","Spain_9","BGEMIS0692","otu602",3,3,1,534
"Spain","Spain_9","BGEMIS0692","otu7060",1,3,0.333333333333333,186
"Spain","Spain_9","BGEMIS0692","otu771",2,3,0.666666666666667,271
"Spain","Spain_9","BGEMIS0692","otu1592",1,3,0.333333333333333,131
"Spain","Spain_9","BGEMIS0692","otu670",3,3,1,775
"Spain","Spain_9","BGEMIS0692","otu1051",3,3,1,427
"Spain","Spain_9","BGEMIS0692","otu1132",3,3,1,1403
"Spain","Spain_9","BGEMIS0692","otu1400",3,3,1,2014
"Spain","Spain_9","BGEMIS0692","otu1806",2,3,0.666666666666667,214
"Spain","Spain_9","BGEMIS0692","otu2362",3,3,1,675
"Spain","Spain_9","BGEMIS0692","otu2788",1,3,0.333333333333333,106
"Spain","Spain_9","BGEMIS0692","otu327",3,3,1,12157
"Spain","Spain_9","BGEMIS0692","otu3341",2,3,0.666666666666667,208
"Spain","Spain_9","BGEMIS0692","otu353",2,3,0.666666666666667,300
"Spain","Spain_9","BGEMIS0692","otu375",3,3,1,10945
"Spain","Spain_9","BGEMIS0692","otu393",1,3,0.333333333333333,122
"Spain","Spain_9","BGEMIS0692","otu482",3,3,1,7906
"Spain","Spain_9","BGEMIS0692","otu552",3,3,1,2148
"Spain","Spain_9","BGEMIS0692","otu6188",1,3,0.333333333333333,102
"Spain","Spain_9","BGEMIS0692","otu786",1,3,0.333333333333333,71
"Spain","Spain_9","BGEMIS0692","otu94",3,3,1,1920
"Spain","Spain_9","BGEMIS0692","otu1396",2,3,0.666666666666667,403
"Spain","Spain_9","BGEMIS0692","otu1747",3,3,1,2112
"Spain","Spain_9","BGEMIS0692","otu735",1,3,0.333333333333333,68
"Spain","Spain_9","BGEMIS0692","otu4490",2,3,0.666666666666667,246
"Spain","Spain_9","BGEMIS0692","otu4854",1,3,0.333333333333333,96
"Spain","Spain_9","BGEMIS0699","otu1",1,3,0.333333333333333,92
"Spain","Spain_9","BGEMIS0699","otu108",3,3,1,1781
"Spain","Spain_9","BGEMIS0699","otu110",1,3,0.333333333333333,238
"Spain","Spain_9","BGEMIS0699","otu111",1,3,0.333333333333333,302
"Spain","Spain_9","BGEMIS0699","otu119",3,3,1,1101
"Spain","Spain_9","BGEMIS0699","otu120",3,3,1,3898
"Spain","Spain_9","BGEMIS0699","otu1211",1,3,0.333333333333333,175
"Spain","Spain_9","BGEMIS0699","otu127",3,3,1,10729
"Spain","Spain_9","BGEMIS0699","otu1307",1,3,0.333333333333333,262
"Spain","Spain_9","BGEMIS0699","otu132",1,3,0.333333333333333,615
"Spain","Spain_9","BGEMIS0699","otu133",1,3,0.333333333333333,742
"Spain","Spain_9","BGEMIS0699","otu1367",1,3,0.333333333333333,119
"Spain","Spain_9","BGEMIS0699","otu1403",1,3,0.333333333333333,349
"Spain","Spain_9","BGEMIS0699","otu143",3,3,1,3649
"Spain","Spain_9","BGEMIS0699","otu148",3,3,1,52918
"Spain","Spain_9","BGEMIS0699","otu15",2,3,0.666666666666667,892
"Spain","Spain_9","BGEMIS0699","otu1514",1,3,0.333333333333333,331
"Spain","Spain_9","BGEMIS0699","otu1527",1,3,0.333333333333333,679
"Spain","Spain_9","BGEMIS0699","otu153",1,3,0.333333333333333,97
"Spain","Spain_9","BGEMIS0699","otu1534",1,3,0.333333333333333,307
"Spain","Spain_9","BGEMIS0699","otu154",2,3,0.666666666666667,335
"Spain","Spain_9","BGEMIS0699","otu160",2,3,0.666666666666667,811
"Spain","Spain_9","BGEMIS0699","otu1643",1,3,0.333333333333333,109
"Spain","Spain_9","BGEMIS0699","otu1650",1,3,0.333333333333333,158
"Spain","Spain_9","BGEMIS0699","otu167",2,3,0.666666666666667,376
"Spain","Spain_9","BGEMIS0699","otu169",1,3,0.333333333333333,312
"Spain","Spain_9","BGEMIS0699","otu17",3,3,1,2580
"Spain","Spain_9","BGEMIS0699","otu1713",1,3,0.333333333333333,172
"Spain","Spain_9","BGEMIS0699","otu1728",1,3,0.333333333333333,132
"Spain","Spain_9","BGEMIS0699","otu1748",1,3,0.333333333333333,268
"Spain","Spain_9","BGEMIS0699","otu179",1,3,0.333333333333333,128
"Spain","Spain_9","BGEMIS0699","otu181",3,3,1,2861
"Spain","Spain_9","BGEMIS0699","otu1854",1,3,0.333333333333333,158
"Spain","Spain_9","BGEMIS0699","otu189",1,3,0.333333333333333,89
"Spain","Spain_9","BGEMIS0699","otu19",3,3,1,781
"Spain","Spain_9","BGEMIS0699","otu1948",2,3,0.666666666666667,283
"Spain","Spain_9","BGEMIS0699","otu1958",1,3,0.333333333333333,393
"Spain","Spain_9","BGEMIS0699","otu1991",1,3,0.333333333333333,113
"Spain","Spain_9","BGEMIS0699","otu200",2,3,0.666666666666667,271
"Spain","Spain_9","BGEMIS0699","otu204",2,3,0.666666666666667,333
"Spain","Spain_9","BGEMIS0699","otu2054",1,3,0.333333333333333,199
"Spain","Spain_9","BGEMIS0699","otu209",3,3,1,3551
"Spain","Spain_9","BGEMIS0699","otu210",1,3,0.333333333333333,414
"Spain","Spain_9","BGEMIS0699","otu2118",1,3,0.333333333333333,142
"Spain","Spain_9","BGEMIS0699","otu214",1,3,0.333333333333333,404
"Spain","Spain_9","BGEMIS0699","otu215",3,3,1,627
"Spain","Spain_9","BGEMIS0699","otu216",1,3,0.333333333333333,101
"Spain","Spain_9","BGEMIS0699","otu219",2,3,0.666666666666667,503
"Spain","Spain_9","BGEMIS0699","otu2322",1,3,0.333333333333333,75
"Spain","Spain_9","BGEMIS0699","otu234",3,3,1,757
"Spain","Spain_9","BGEMIS0699","otu236",3,3,1,2858
"Spain","Spain_9","BGEMIS0699","otu245",1,3,0.333333333333333,189
"Spain","Spain_9","BGEMIS0699","otu248",2,3,0.666666666666667,1182
"Spain","Spain_9","BGEMIS0699","otu2550",2,3,0.666666666666667,672
"Spain","Spain_9","BGEMIS0699","otu256",3,3,1,2543
"Spain","Spain_9","BGEMIS0699","otu2694",1,3,0.333333333333333,291
"Spain","Spain_9","BGEMIS0699","otu271",1,3,0.333333333333333,132
"Spain","Spain_9","BGEMIS0699","otu2716",2,3,0.666666666666667,1074
"Spain","Spain_9","BGEMIS0699","otu2751",1,3,0.333333333333333,80
"Spain","Spain_9","BGEMIS0699","otu2792",1,3,0.333333333333333,118
"Spain","Spain_9","BGEMIS0699","otu285",1,3,0.333333333333333,119
"Spain","Spain_9","BGEMIS0699","otu2877",1,3,0.333333333333333,189
"Spain","Spain_9","BGEMIS0699","otu288",1,3,0.333333333333333,154
"Spain","Spain_9","BGEMIS0699","otu29",3,3,1,6709
"Spain","Spain_9","BGEMIS0699","otu292",1,3,0.333333333333333,265
"Spain","Spain_9","BGEMIS0699","otu294",1,3,0.333333333333333,216
"Spain","Spain_9","BGEMIS0699","otu30",2,3,0.666666666666667,489
"Spain","Spain_9","BGEMIS0699","otu3011",3,3,1,349
"Spain","Spain_9","BGEMIS0699","otu302",3,3,1,1745
"Spain","Spain_9","BGEMIS0699","otu303",1,3,0.333333333333333,424
"Spain","Spain_9","BGEMIS0699","otu31",2,3,0.666666666666667,574
"Spain","Spain_9","BGEMIS0699","otu314",2,3,0.666666666666667,275
"Spain","Spain_9","BGEMIS0699","otu318",3,3,1,3537
"Spain","Spain_9","BGEMIS0699","otu32",1,3,0.333333333333333,145
"Spain","Spain_9","BGEMIS0699","otu324",3,3,1,1260
"Spain","Spain_9","BGEMIS0699","otu325",3,3,1,10547
"Spain","Spain_9","BGEMIS0699","otu3263",2,3,0.666666666666667,361
"Spain","Spain_9","BGEMIS0699","otu339",2,3,0.666666666666667,343
"Spain","Spain_9","BGEMIS0699","otu342",1,3,0.333333333333333,64
"Spain","Spain_9","BGEMIS0699","otu367",2,3,0.666666666666667,2308
"Spain","Spain_9","BGEMIS0699","otu3796",1,3,0.333333333333333,127
"Spain","Spain_9","BGEMIS0699","otu4",1,3,0.333333333333333,83
"Spain","Spain_9","BGEMIS0699","otu40",1,3,0.333333333333333,101
"Spain","Spain_9","BGEMIS0699","otu41",1,3,0.333333333333333,644
"Spain","Spain_9","BGEMIS0699","otu436",1,3,0.333333333333333,229
"Spain","Spain_9","BGEMIS0699","otu439",1,3,0.333333333333333,103
"Spain","Spain_9","BGEMIS0699","otu4407",1,3,0.333333333333333,149
"Spain","Spain_9","BGEMIS0699","otu48",1,3,0.333333333333333,231
"Spain","Spain_9","BGEMIS0699","otu49",1,3,0.333333333333333,124
"Spain","Spain_9","BGEMIS0699","otu519",2,3,0.666666666666667,236
"Spain","Spain_9","BGEMIS0699","otu563",1,3,0.333333333333333,164
"Spain","Spain_9","BGEMIS0699","otu5770",1,3,0.333333333333333,184
"Spain","Spain_9","BGEMIS0699","otu5789",1,3,0.333333333333333,162
"Spain","Spain_9","BGEMIS0699","otu58",2,3,0.666666666666667,384
"Spain","Spain_9","BGEMIS0699","otu589",1,3,0.333333333333333,93
"Spain","Spain_9","BGEMIS0699","otu6",3,3,1,1232
"Spain","Spain_9","BGEMIS0699","otu626",1,3,0.333333333333333,168
"Spain","Spain_9","BGEMIS0699","otu631",1,3,0.333333333333333,276
"Spain","Spain_9","BGEMIS0699","otu65",3,3,1,11102
"Spain","Spain_9","BGEMIS0699","otu7",1,3,0.333333333333333,246
"Spain","Spain_9","BGEMIS0699","otu70",1,3,0.333333333333333,140
"Spain","Spain_9","BGEMIS0699","otu701",2,3,0.666666666666667,966
"Spain","Spain_9","BGEMIS0699","otu723",1,3,0.333333333333333,217
"Spain","Spain_9","BGEMIS0699","otu737",1,3,0.333333333333333,92
"Spain","Spain_9","BGEMIS0699","otu780",2,3,0.666666666666667,395
"Spain","Spain_9","BGEMIS0699","otu8",1,3,0.333333333333333,135
"Spain","Spain_9","BGEMIS0699","otu808",1,3,0.333333333333333,61
"Spain","Spain_9","BGEMIS0699","otu85",2,3,0.666666666666667,275
"Spain","Spain_9","BGEMIS0699","otu90",1,3,0.333333333333333,92
"Spain","Spain_9","BGEMIS0699","otu908",2,3,0.666666666666667,593
"Spain","Spain_9","BGEMIS0699","otu96",1,3,0.333333333333333,108
"Spain","Spain_9","BGEMIS0699","otu13",2,3,0.666666666666667,1093
"Spain","Spain_9","BGEMIS0699","otu2882",2,3,0.666666666666667,827
"Spain","Spain_9","BGEMIS0699","otu2970",1,3,0.333333333333333,77
"Spain","Spain_9","BGEMIS0699","otu3570",2,3,0.666666666666667,406
"Spain","Spain_9","BGEMIS0699","otu4179",2,3,0.666666666666667,458
"Spain","Spain_9","BGEMIS0699","otu7357",1,3,0.333333333333333,225
"Spain","Spain_9","BGEMIS0699","otu106",3,3,1,545
"Spain","Spain_9","BGEMIS0699","otu14601",1,3,0.333333333333333,67
"Spain","Spain_9","BGEMIS0699","otu1787",1,3,0.333333333333333,209
"Spain","Spain_9","BGEMIS0699","otu2281",1,3,0.333333333333333,88
"Spain","Spain_9","BGEMIS0699","otu3633",1,3,0.333333333333333,146
"Spain","Spain_9","BGEMIS0699","otu5230",1,3,0.333333333333333,61
"Spain","Spain_9","BGEMIS0699","otu602",1,3,0.333333333333333,176
"Spain","Spain_9","BGEMIS0699","otu6441",1,3,0.333333333333333,150
"Spain","Spain_9","BGEMIS0699","otu771",1,3,0.333333333333333,964
"Spain","Spain_9","BGEMIS0699","otu946",1,3,0.333333333333333,363
"Spain","Spain_9","BGEMIS0699","otu1592",2,3,0.666666666666667,1254
"Spain","Spain_9","BGEMIS0699","otu1051",3,3,1,1526
"Spain","Spain_9","BGEMIS0699","otu1132",3,3,1,461
"Spain","Spain_9","BGEMIS0699","otu1178",1,3,0.333333333333333,629
"Spain","Spain_9","BGEMIS0699","otu155",1,3,0.333333333333333,109
"Spain","Spain_9","BGEMIS0699","otu1806",1,3,0.333333333333333,221
"Spain","Spain_9","BGEMIS0699","otu2139",1,3,0.333333333333333,323
"Spain","Spain_9","BGEMIS0699","otu2510",1,3,0.333333333333333,163
"Spain","Spain_9","BGEMIS0699","otu2710",1,3,0.333333333333333,312
"Spain","Spain_9","BGEMIS0699","otu2729",1,3,0.333333333333333,117
"Spain","Spain_9","BGEMIS0699","otu327",3,3,1,25460
"Spain","Spain_9","BGEMIS0699","otu353",1,3,0.333333333333333,647
"Spain","Spain_9","BGEMIS0699","otu375",3,3,1,28775
"Spain","Spain_9","BGEMIS0699","otu4244",2,3,0.666666666666667,282
"Spain","Spain_9","BGEMIS0699","otu4786",1,3,0.333333333333333,248
"Spain","Spain_9","BGEMIS0699","otu4989",1,3,0.333333333333333,170
"Spain","Spain_9","BGEMIS0699","otu5023",1,3,0.333333333333333,178
"Spain","Spain_9","BGEMIS0699","otu5086",1,3,0.333333333333333,122
"Spain","Spain_9","BGEMIS0699","otu5574",1,3,0.333333333333333,391
"Spain","Spain_9","BGEMIS0699","otu6045",1,3,0.333333333333333,149
"Spain","Spain_9","BGEMIS0699","otu786",1,3,0.333333333333333,80
"Spain","Spain_9","BGEMIS0699","otu7901",2,3,0.666666666666667,222
"Spain","Spain_9","BGEMIS0699","otu94",1,3,0.333333333333333,93
"Spain","Spain_9","BGEMIS0699","otu1876",1,3,0.333333333333333,98
"Spain","Spain_9","BGEMIS0699","otu6181",1,3,0.333333333333333,403
"Spain","Spain_9","BGEMIS0699","otu8773",1,3,0.333333333333333,194
"Spain","Spain_9","BGEMIS0699","otu4189",1,3,0.333333333333333,798
"Spain","Spain_9","BGEMIS0699","otu4417",1,3,0.333333333333333,786
"Spain","Spain_9","BGEMIS0699","otu10067",1,3,0.333333333333333,145
"Spain","Spain_9","BGEMIS0699","otu14130",1,3,0.333333333333333,79
"Spain","Spain_9","BGEMIS0699","otu2064",1,3,0.333333333333333,185
"Spain","Spain_9","BGEMIS0699","otu2559",1,3,0.333333333333333,177
"Spain","Spain_9","BGEMIS0699","otu3417",1,3,0.333333333333333,297
"Spain","Spain_9","BGEMIS0699","otu3488",3,3,1,403
"Spain","Spain_9","BGEMIS0699","otu4789",1,3,0.333333333333333,340
"Spain","Spain_9","BGEMIS0699","otu5220",1,3,0.333333333333333,184
"Spain","Spain_9","BGEMIS0699","otu6338",1,3,0.333333333333333,145
"Spain","Spain_9","BGEMIS0699","otu7918",1,3,0.333333333333333,163
"Spain","Spain_9","BGEMIS0699","otu4490",1,3,0.333333333333333,239
"Spain","Spain_9","BGEMIS0699","otu6589",1,3,0.333333333333333,201
"Portugal","Portugal_1","BGEMIS0616","otu102",3,3,1,1429
"Portugal","Portugal_1","BGEMIS0616","otu105",3,3,1,236
"Portugal","Portugal_1","BGEMIS0616","otu1055",1,3,0.333333333333333,12
"Portugal","Portugal_1","BGEMIS0616","otu119",2,3,0.666666666666667,168
"Portugal","Portugal_1","BGEMIS0616","otu12",3,3,1,8066
"Portugal","Portugal_1","BGEMIS0616","otu1200",3,3,1,171
"Portugal","Portugal_1","BGEMIS0616","otu125",1,3,0.333333333333333,28
"Portugal","Portugal_1","BGEMIS0616","otu1272",1,3,0.333333333333333,46
"Portugal","Portugal_1","BGEMIS0616","otu132",2,3,0.666666666666667,78
"Portugal","Portugal_1","BGEMIS0616","otu1334",3,3,1,155
"Portugal","Portugal_1","BGEMIS0616","otu1378",2,3,0.666666666666667,70
"Portugal","Portugal_1","BGEMIS0616","otu14",3,3,1,22396
"Portugal","Portugal_1","BGEMIS0616","otu143",3,3,1,189
"Portugal","Portugal_1","BGEMIS0616","otu15",3,3,1,727
"Portugal","Portugal_1","BGEMIS0616","otu153",3,3,1,300
"Portugal","Portugal_1","BGEMIS0616","otu1557",3,3,1,681
"Portugal","Portugal_1","BGEMIS0616","otu156",2,3,0.666666666666667,42
"Portugal","Portugal_1","BGEMIS0616","otu161",2,3,0.666666666666667,97
"Portugal","Portugal_1","BGEMIS0616","otu163",1,3,0.333333333333333,13
"Portugal","Portugal_1","BGEMIS0616","otu1679",3,3,1,617
"Portugal","Portugal_1","BGEMIS0616","otu169",3,3,1,91
"Portugal","Portugal_1","BGEMIS0616","otu17",3,3,1,1811
"Portugal","Portugal_1","BGEMIS0616","otu1717",3,3,1,120
"Portugal","Portugal_1","BGEMIS0616","otu175",1,3,0.333333333333333,14
"Portugal","Portugal_1","BGEMIS0616","otu187",3,3,1,532
"Portugal","Portugal_1","BGEMIS0616","otu19",3,3,1,3589
"Portugal","Portugal_1","BGEMIS0616","otu198",2,3,0.666666666666667,262
"Portugal","Portugal_1","BGEMIS0616","otu20",2,3,0.666666666666667,221
"Portugal","Portugal_1","BGEMIS0616","otu2018",1,3,0.333333333333333,11
"Portugal","Portugal_1","BGEMIS0616","otu2027",2,3,0.666666666666667,49
"Portugal","Portugal_1","BGEMIS0616","otu2037",3,3,1,313
"Portugal","Portugal_1","BGEMIS0616","otu204",3,3,1,109
"Portugal","Portugal_1","BGEMIS0616","otu2118",1,3,0.333333333333333,10
"Portugal","Portugal_1","BGEMIS0616","otu217",3,3,1,165
"Portugal","Portugal_1","BGEMIS0616","otu225",1,3,0.333333333333333,11
"Portugal","Portugal_1","BGEMIS0616","otu227",2,3,0.666666666666667,88
"Portugal","Portugal_1","BGEMIS0616","otu2276",1,3,0.333333333333333,34
"Portugal","Portugal_1","BGEMIS0616","otu230",3,3,1,129
"Portugal","Portugal_1","BGEMIS0616","otu236",1,3,0.333333333333333,10
"Portugal","Portugal_1","BGEMIS0616","otu243",2,3,0.666666666666667,39
"Portugal","Portugal_1","BGEMIS0616","otu244",3,3,1,217
"Portugal","Portugal_1","BGEMIS0616","otu254",1,3,0.333333333333333,34
"Portugal","Portugal_1","BGEMIS0616","otu256",2,3,0.666666666666667,47
"Portugal","Portugal_1","BGEMIS0616","otu259",3,3,1,451
"Portugal","Portugal_1","BGEMIS0616","otu27",2,3,0.666666666666667,287
"Portugal","Portugal_1","BGEMIS0616","otu286",1,3,0.333333333333333,14
