"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"Portugal","Portugal_3","otu521",3,9,9,1,1,1,9,9,"9",2297,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Mediophyceae",NA,NA,NA,NA
"Portugal","Portugal_3","otu5229",3,9,9,1,1,1,9,9,"9",1683,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Bacillariophyceae","Bacillariales",NA,NA,NA
"Portugal","Portugal_3","otu533",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1499,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu534",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1568,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"Portugal","Portugal_3","otu5409",1,3,3,1,1,1,3,3,"3",1143,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Poecilostomatoida","Lichomolgidae","Zygomolgus",NA
"Portugal","Portugal_3","otu544",3,9,9,1,1,1,9,9,"9",2450,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA
"Portugal","Portugal_3","otu550",1,3,3,1,1,1,3,3,"3",665,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia clausii"
"Portugal","Portugal_3","otu557",3,9,9,1,1,1,9,9,"9",3344,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu558",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1728,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales",NA,NA,NA
"Portugal","Portugal_3","otu561",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",139,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu5676",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",167,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu578",3,9,9,1,1,1,9,9,"9",8555,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu587",3,9,9,1,1,1,9,9,"9",3108,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu59",3,9,9,1,1,1,9,9,"9",3018,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"Portugal","Portugal_3","otu5956",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",136,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA
"Portugal","Portugal_3","otu6",3,9,9,1,1,1,9,9,"9",3122,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu6101",3,9,9,1,1,1,9,9,"9",2233,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Mollusca","Gastropoda","Aplysiida","Akeridae","Akera","Akera bullata"
"Portugal","Portugal_3","otu611",3,9,9,1,1,1,9,9,"9",21713,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","Skeletonema","Skeletonema menzelii"
"Portugal","Portugal_3","otu622",3,9,9,1,1,1,9,9,"9",1994,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu629",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",126,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu6425",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",311,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu6516",1,3,3,1,1,1,3,3,"3",404,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA
"Portugal","Portugal_3","otu6566",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",332,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu671",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",469,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu6741",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",135,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu6781",1,3,3,1,1,1,3,3,"3",1113,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu683",3,9,9,1,1,1,9,9,"9",2823,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu684",3,9,9,1,1,1,9,9,"9",4699,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Pelagophyceae","Pelagomonadales","Pelagomonadaceae","Aureococcus","Aureococcus anophagefferens"
"Portugal","Portugal_3","otu706",3,9,9,1,1,1,9,9,"9",2290,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Oomycota","Peronosporomycetes",NA,NA,NA,NA
"Portugal","Portugal_3","otu750",1,3,3,1,1,1,3,3,"3",328,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu755",2,4,6,0.666666666666667,0.666666666666667,0.666666666666667,4,4,"4",619,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu77",2,6,6,1,1,1,6,6,"6",68177,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Balanus","Balanus trigonus"
"Portugal","Portugal_3","otu772",3,9,9,1,1,1,9,9,"9",2071,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu7964",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",50,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu81",3,9,9,1,1,1,9,9,"9",2164,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Fragilariophyceae","Fragilariales",NA,NA,NA
"Portugal","Portugal_3","otu811",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1466,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu836",3,9,9,1,1,1,9,9,"9",2106,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu838",3,9,9,1,1,1,9,9,"9",2936,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Choanoflagellata","Acanthoecida",NA,NA,NA
"Portugal","Portugal_3","otu839",3,9,9,1,1,1,9,9,"9",4081,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu8426",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",167,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Discosea","Flabellinia","Dactylopodida",NA,NA,NA
"Portugal","Portugal_3","otu8705",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",390,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae",NA,NA
"Portugal","Portugal_3","otu8707",1,3,3,1,1,1,3,3,"3",449,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Annelida","Polychaeta","Phyllodocida","Nereididae","Neanthes","Neanthes nubila"
"Portugal","Portugal_3","otu8732",1,3,3,1,1,1,3,3,"3",644,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Poecilostomatoida","Lichomolgidae","Zygomolgus",NA
"Portugal","Portugal_3","otu88",3,9,9,1,1,1,9,9,"9",2139,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Blastocladiomycota","Blastocladiomycetes","Blastocladiales",NA,NA,NA
"Portugal","Portugal_3","otu885",2,6,6,1,1,1,6,6,"6",15218,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu89",1,3,3,1,1,1,3,3,"3",1178,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia",NA,NA,NA,NA
"Portugal","Portugal_3","otu9",3,9,9,1,1,1,9,9,"9",10428,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu955",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",173,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu96",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",346,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu962",3,9,9,1,1,1,9,9,"9",20866,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Arthropoda","Hexanauplia","Poecilostomatoida","Lichomolgidae","Zygomolgus",NA
"Portugal","Portugal_3","otu978",1,3,3,1,1,1,3,3,"3",1849,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Paracartia","Paracartia grani"
"Portugal","Portugal_3","otu983",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2205,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_3","otu9958",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",57,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA
"Portugal","Portugal_4","otu1",3,9,9,1,1,1,9,9,"9",302437,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA
"Portugal","Portugal_4","otu10031",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",519,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1010",3,9,9,1,1,1,9,9,"9",4809,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"Portugal","Portugal_4","otu1017",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",239,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1019",3,9,9,1,1,1,9,9,"9",4584,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloroparvula","Chloroparvula pacifica"
"Portugal","Portugal_4","otu104",1,3,3,1,1,1,3,3,"3",1271,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Thecostraca","Balanomorpha","Elminiidae","Austrominius","Austrominius modestus"
"Portugal","Portugal_4","otu107",3,9,9,1,1,1,9,9,"9",7302,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu10799",2,6,6,1,1,1,6,6,"6",5092,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Annelida","Polychaeta","Spionida","Spionidae","Scolelepis","Scolelepis squamata"
"Portugal","Portugal_4","otu1084",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2138,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu109",3,9,9,1,1,1,9,9,"9",7258,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu110",3,9,9,1,1,1,9,9,"9",12013,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1108",1,3,3,1,1,1,3,3,"3",795,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1121",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",831,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu113",3,9,9,1,1,1,9,9,"9",15312,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Haptophyta",NA,"Isochrysidales","Noelaerhabdaceae",NA,NA
"Portugal","Portugal_4","otu1132",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2337,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"Portugal","Portugal_4","otu117",3,9,9,1,1,1,9,9,"9",21258,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1171",3,9,9,1,1,1,9,9,"9",6386,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales",NA,NA,NA
"Portugal","Portugal_4","otu1181",3,9,9,1,1,1,9,9,"9",3876,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1204",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2905,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu121",3,9,9,1,1,1,9,9,"9",6920,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1256",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",320,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu12572",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",158,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rotifera","Eurotatoria","Ploima",NA,NA,NA
"Portugal","Portugal_4","otu1293",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2230,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu13",3,9,9,1,1,1,9,9,"9",10178,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu130",2,6,6,1,1,1,6,6,"6",4474,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"Portugal","Portugal_4","otu131",3,9,9,1,1,1,9,9,"9",2700,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales",NA,NA,NA
"Portugal","Portugal_4","otu132",3,9,9,1,1,1,9,9,"9",10288,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia",NA
"Portugal","Portugal_4","otu136",3,9,9,1,1,1,9,9,"9",8554,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1481",2,6,6,1,1,1,6,6,"6",1289,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1505",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",808,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High","Bacillariophyta",NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu152",3,9,9,1,1,1,9,9,"9",7801,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu155",3,9,9,1,1,1,9,9,"9",4799,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"Portugal","Portugal_4","otu1551",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",1645,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu158",3,9,9,1,1,1,9,9,"9",15450,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1581",3,9,9,1,1,1,9,9,"9",3287,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1585",3,9,9,1,1,1,9,9,"9",2001,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu163",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",3270,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1670",3,9,9,1,1,1,9,9,"9",2896,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia multistriata"
"Portugal","Portugal_4","otu168",1,3,3,1,1,1,3,3,"3",971,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"Portugal","Portugal_4","otu169",3,9,9,1,1,1,9,9,"9",14722,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"Portugal","Portugal_4","otu1709",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",1771,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu172",3,9,9,1,1,1,9,9,"9",9891,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Pelagophyceae","Pelagomonadales","Pelagomonadaceae","Pelagomonas","Pelagomonas calceolata"
"Portugal","Portugal_4","otu1751",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",597,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1753",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2853,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu179",3,9,9,1,1,1,9,9,"9",12925,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1875",3,9,9,1,1,1,9,9,"9",2583,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu19",3,9,9,1,1,1,9,9,"9",22542,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros",NA
"Portugal","Portugal_4","otu197",2,6,6,1,1,1,6,6,"6",2140,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1971",3,9,9,1,1,1,9,9,"9",3152,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu1989",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",391,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae","Chloropicon",NA
"Portugal","Portugal_4","otu1997",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",15668,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eulalia","Eulalia ornata"
"Portugal","Portugal_4","otu2",3,9,9,1,1,1,9,9,"9",35151,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Ascidia ahodori"
"Portugal","Portugal_4","otu20",3,9,9,1,1,1,9,9,"9",6632,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"Portugal","Portugal_4","otu2051",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",1033,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu208",3,9,9,1,1,1,9,9,"9",30085,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Annelida","Polychaeta","Terebellida","Pectinariidae",NA,NA
"Portugal","Portugal_4","otu210",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",432,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu213",2,6,6,1,1,1,6,6,"6",1812,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu214",3,9,9,1,1,1,9,9,"9",14038,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"Portugal","Portugal_4","otu2222",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",3510,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu224",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",456,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Bacillariophyta","Mediophyceae","Cymatosirales",NA,NA,NA
"Portugal","Portugal_4","otu226",3,9,9,1,1,1,9,9,"9",5345,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu234",3,9,9,1,1,1,9,9,"9",4610,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu2353",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",1054,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu246",3,9,9,1,1,1,9,9,"9",4276,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu2475",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",370,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu2478",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",1065,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Portugal","Portugal_4","otu2499",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",196,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
