"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"Denmark","Denmark_1","BGEMIS0663","otu2293",1,3,0.333333333333333,125
"Denmark","Denmark_1","BGEMIS0663","otu2442",2,3,0.666666666666667,99
"Denmark","Denmark_1","BGEMIS0663","otu3090",1,3,0.333333333333333,53
"Denmark","Denmark_1","BGEMIS0663","otu3840",1,3,0.333333333333333,31
"Denmark","Denmark_1","BGEMIS0663","otu3892",1,3,0.333333333333333,28
"Denmark","Denmark_1","BGEMIS0663","otu4256",1,3,0.333333333333333,24
"Denmark","Denmark_1","BGEMIS0663","otu4257",1,3,0.333333333333333,28
"Denmark","Denmark_1","BGEMIS0663","otu1834",1,3,0.333333333333333,226
"Denmark","Denmark_1","BGEMIS0663","otu2633",1,3,0.333333333333333,85
"Denmark","Denmark_1","BGEMIS0663","otu2984",1,3,0.333333333333333,60
"Denmark","Denmark_1","BGEMIS0663","otu3414",1,3,0.333333333333333,44
"Denmark","Denmark_1","BGEMIS0663","otu3721",1,3,0.333333333333333,33
"Denmark","Denmark_1","BGEMIS0663","otu2158",1,3,0.333333333333333,131
"Denmark","Denmark_1","BGEMIS0663","otu1953",1,3,0.333333333333333,189
"Denmark","Denmark_1","BGEMIS0663","otu2319",1,3,0.333333333333333,129
"Denmark","Denmark_1","BGEMIS0663","otu2659",1,3,0.333333333333333,80
"Denmark","Denmark_2","BGEMIS0664","otu13",2,3,0.666666666666667,14
"Denmark","Denmark_2","BGEMIS0664","otu134",3,3,1,44
"Denmark","Denmark_2","BGEMIS0664","otu137",2,3,0.666666666666667,667
"Denmark","Denmark_2","BGEMIS0664","otu141",1,3,0.333333333333333,421
"Denmark","Denmark_2","BGEMIS0664","otu1429",1,3,0.333333333333333,51
"Denmark","Denmark_2","BGEMIS0664","otu147",2,3,0.666666666666667,1294
"Denmark","Denmark_2","BGEMIS0664","otu16",3,3,1,17
"Denmark","Denmark_2","BGEMIS0664","otu172",1,3,0.333333333333333,337
"Denmark","Denmark_2","BGEMIS0664","otu177",3,3,1,416
"Denmark","Denmark_2","BGEMIS0664","otu183",1,3,0.333333333333333,34
"Denmark","Denmark_2","BGEMIS0664","otu186",2,3,0.666666666666667,18
"Denmark","Denmark_2","BGEMIS0664","otu220",1,3,0.333333333333333,5
"Denmark","Denmark_2","BGEMIS0664","otu262",3,3,1,32
"Denmark","Denmark_2","BGEMIS0664","otu32",3,3,1,194
"Denmark","Denmark_2","BGEMIS0664","otu398",1,3,0.333333333333333,3
"Denmark","Denmark_2","BGEMIS0664","otu439",1,3,0.333333333333333,13
"Denmark","Denmark_2","BGEMIS0664","otu47",1,3,0.333333333333333,611
"Denmark","Denmark_2","BGEMIS0664","otu529",1,3,0.333333333333333,4
"Denmark","Denmark_2","BGEMIS0664","otu53",1,3,0.333333333333333,6
"Denmark","Denmark_2","BGEMIS0664","otu567",1,3,0.333333333333333,6
"Denmark","Denmark_2","BGEMIS0664","otu6",3,3,1,445
"Denmark","Denmark_2","BGEMIS0664","otu62",2,3,0.666666666666667,7
"Denmark","Denmark_2","BGEMIS0664","otu7",2,3,0.666666666666667,862
"Denmark","Denmark_2","BGEMIS0664","otu78",3,3,1,2540
"Denmark","Denmark_2","BGEMIS0664","otu82",3,3,1,17
"Denmark","Denmark_2","BGEMIS0664","otu900",1,3,0.333333333333333,7
"Denmark","Denmark_2","BGEMIS0664","otu61",2,3,0.666666666666667,702
"Denmark","Denmark_2","BGEMIS0664","otu171",2,3,0.666666666666667,62
"Denmark","Denmark_2","BGEMIS0664","otu2481",1,3,0.333333333333333,5
"Denmark","Denmark_2","BGEMIS0664","otu27",1,3,0.333333333333333,10
"Denmark","Denmark_2","BGEMIS0664","otu830",1,3,0.333333333333333,20
"Denmark","Denmark_2","BGEMIS0664","otu898",1,3,0.333333333333333,19
"Denmark","Denmark_2","BGEMIS0664","otu9",3,3,1,614
"Denmark","Denmark_2","BGEMIS0664","otu2609",1,3,0.333333333333333,6
"Denmark","Denmark_2","BGEMIS0664","otu434",1,3,0.333333333333333,162
"Denmark","Denmark_2","BGEMIS0664","otu1035",1,3,0.333333333333333,295
"Denmark","Denmark_2","BGEMIS0664","otu2289",3,3,1,80
"Denmark","Denmark_2","BGEMIS0664","otu5227",1,3,0.333333333333333,12
"Denmark","Denmark_2","BGEMIS0664","otu3951",1,3,0.333333333333333,21
"Denmark","Denmark_2","BGEMIS0665","otu137",2,3,0.666666666666667,259
"Denmark","Denmark_2","BGEMIS0665","otu141",3,3,1,2367
"Denmark","Denmark_2","BGEMIS0665","otu147",1,3,0.333333333333333,209
"Denmark","Denmark_2","BGEMIS0665","otu172",2,3,0.666666666666667,1588
"Denmark","Denmark_2","BGEMIS0665","otu177",3,3,1,1527
"Denmark","Denmark_2","BGEMIS0665","otu183",2,3,0.666666666666667,215
"Denmark","Denmark_2","BGEMIS0665","otu2",2,3,0.666666666666667,108
"Denmark","Denmark_2","BGEMIS0665","otu202",1,3,0.333333333333333,205
"Denmark","Denmark_2","BGEMIS0665","otu22",2,3,0.666666666666667,149
"Denmark","Denmark_2","BGEMIS0665","otu262",1,3,0.333333333333333,29
"Denmark","Denmark_2","BGEMIS0665","otu3",1,3,0.333333333333333,87
"Denmark","Denmark_2","BGEMIS0665","otu30",3,3,1,8472
"Denmark","Denmark_2","BGEMIS0665","otu32",3,3,1,377
"Denmark","Denmark_2","BGEMIS0665","otu37",1,3,0.333333333333333,136
"Denmark","Denmark_2","BGEMIS0665","otu390",1,3,0.333333333333333,219
"Denmark","Denmark_2","BGEMIS0665","otu45",1,3,0.333333333333333,29
"Denmark","Denmark_2","BGEMIS0665","otu47",3,3,1,1009
"Denmark","Denmark_2","BGEMIS0665","otu57",2,3,0.666666666666667,100
"Denmark","Denmark_2","BGEMIS0665","otu578",1,3,0.333333333333333,553
"Denmark","Denmark_2","BGEMIS0665","otu6",2,3,0.666666666666667,414
"Denmark","Denmark_2","BGEMIS0665","otu673",1,3,0.333333333333333,445
"Denmark","Denmark_2","BGEMIS0665","otu68",1,3,0.333333333333333,487
"Denmark","Denmark_2","BGEMIS0665","otu7",1,3,0.333333333333333,527
"Denmark","Denmark_2","BGEMIS0665","otu77",3,3,1,160
"Denmark","Denmark_2","BGEMIS0665","otu78",3,3,1,8475
"Denmark","Denmark_2","BGEMIS0665","otu61",3,3,1,4563
"Denmark","Denmark_2","BGEMIS0665","otu1290",1,3,0.333333333333333,43
"Denmark","Denmark_2","BGEMIS0665","otu138",2,3,0.666666666666667,451
"Denmark","Denmark_2","BGEMIS0665","otu2239",1,3,0.333333333333333,73
"Denmark","Denmark_2","BGEMIS0665","otu27",1,3,0.333333333333333,126
"Denmark","Denmark_2","BGEMIS0665","otu287",1,3,0.333333333333333,556
"Denmark","Denmark_2","BGEMIS0665","otu898",1,3,0.333333333333333,64
"Denmark","Denmark_2","BGEMIS0665","otu9",3,3,1,661
"Denmark","Denmark_2","BGEMIS0665","otu2027",1,3,0.333333333333333,145
"Denmark","Denmark_2","BGEMIS0665","otu2660",1,3,0.333333333333333,82
"Denmark","Denmark_2","BGEMIS0665","otu3415",1,3,0.333333333333333,40
"Netherlands","Netherlands_2","BGEMIS0676","otu126",3,3,1,14946
"Netherlands","Netherlands_2","BGEMIS0676","otu137",3,3,1,232987
"Netherlands","Netherlands_2","BGEMIS0676","otu163",3,3,1,3395
"Netherlands","Netherlands_2","BGEMIS0676","otu195",3,3,1,2727
"Netherlands","Netherlands_2","BGEMIS0676","otu202",1,3,0.333333333333333,214
"Netherlands","Netherlands_2","BGEMIS0676","otu214",3,3,1,4072
"Netherlands","Netherlands_2","BGEMIS0676","otu237",3,3,1,4210
"Netherlands","Netherlands_2","BGEMIS0676","otu24",3,3,1,1602
"Netherlands","Netherlands_2","BGEMIS0676","otu3",3,3,1,3134
"Netherlands","Netherlands_2","BGEMIS0676","otu313",3,3,1,2341
"Netherlands","Netherlands_2","BGEMIS0676","otu326",1,3,0.333333333333333,320
"Netherlands","Netherlands_2","BGEMIS0676","otu376",1,3,0.333333333333333,199
"Netherlands","Netherlands_2","BGEMIS0676","otu54",3,3,1,57739
"Netherlands","Netherlands_2","BGEMIS0676","otu6",3,3,1,46756
"Netherlands","Netherlands_2","BGEMIS0676","otu66",1,3,0.333333333333333,315
"Netherlands","Netherlands_2","BGEMIS0676","otu71",3,3,1,26426
"Netherlands","Netherlands_2","BGEMIS0676","otu201",3,3,1,22596
"Netherlands","Netherlands_2","BGEMIS0676","otu375",1,3,0.333333333333333,201
"Netherlands","Netherlands_2","BGEMIS0676","otu1049",3,3,1,810
"Netherlands","Netherlands_2","BGEMIS0676","otu115",1,3,0.333333333333333,363
"Netherlands","Netherlands_2","BGEMIS0676","otu645",1,3,0.333333333333333,364
"Netherlands","Netherlands_2","BGEMIS0676","otu96",1,3,0.333333333333333,215
"Netherlands","Netherlands_2","BGEMIS0676","otu484",3,3,1,3918
"Netherlands","Netherlands_2","BGEMIS0677","otu126",3,3,1,6319
"Netherlands","Netherlands_2","BGEMIS0677","otu137",3,3,1,373535
"Netherlands","Netherlands_2","BGEMIS0677","otu163",3,3,1,2874
"Netherlands","Netherlands_2","BGEMIS0677","otu176",1,3,0.333333333333333,428
"Netherlands","Netherlands_2","BGEMIS0677","otu195",3,3,1,2665
"Netherlands","Netherlands_2","BGEMIS0677","otu214",3,3,1,28016
"Netherlands","Netherlands_2","BGEMIS0677","otu237",3,3,1,3478
"Netherlands","Netherlands_2","BGEMIS0677","otu263",1,3,0.333333333333333,390
"Netherlands","Netherlands_2","BGEMIS0677","otu3",3,3,1,2227
"Netherlands","Netherlands_2","BGEMIS0677","otu313",3,3,1,3171
"Netherlands","Netherlands_2","BGEMIS0677","otu376",1,3,0.333333333333333,132
"Netherlands","Netherlands_2","BGEMIS0677","otu54",3,3,1,26808
"Netherlands","Netherlands_2","BGEMIS0677","otu6",3,3,1,41672
"Netherlands","Netherlands_2","BGEMIS0677","otu66",1,3,0.333333333333333,236
"Netherlands","Netherlands_2","BGEMIS0677","otu71",3,3,1,34586
"Netherlands","Netherlands_2","BGEMIS0677","otu929",1,3,0.333333333333333,181
"Netherlands","Netherlands_2","BGEMIS0677","otu201",3,3,1,22571
"Netherlands","Netherlands_2","BGEMIS0677","otu1049",2,3,0.666666666666667,465
"Netherlands","Netherlands_2","BGEMIS0677","otu115",1,3,0.333333333333333,300
"Netherlands","Netherlands_2","BGEMIS0677","otu96",1,3,0.333333333333333,191
"Netherlands","Netherlands_2","BGEMIS0677","otu484",2,3,0.666666666666667,427
"Netherlands","Netherlands_2","BGEMIS0677","otu1240",1,3,0.333333333333333,279
"Netherlands","Netherlands_2","BGEMIS0677","otu748",3,3,1,2246
"Netherlands","Netherlands_2","BGEMIS0678","otu126",3,3,1,2540
"Netherlands","Netherlands_2","BGEMIS0678","otu137",3,3,1,166703
"Netherlands","Netherlands_2","BGEMIS0678","otu163",3,3,1,2996
"Netherlands","Netherlands_2","BGEMIS0678","otu176",3,3,1,612
"Netherlands","Netherlands_2","BGEMIS0678","otu195",1,3,0.333333333333333,217
"Netherlands","Netherlands_2","BGEMIS0678","otu214",3,3,1,3929
"Netherlands","Netherlands_2","BGEMIS0678","otu237",2,3,0.666666666666667,434
"Netherlands","Netherlands_2","BGEMIS0678","otu358",1,3,0.333333333333333,256
"Netherlands","Netherlands_2","BGEMIS0678","otu42",3,3,1,1317
"Netherlands","Netherlands_2","BGEMIS0678","otu54",3,3,1,11614
"Netherlands","Netherlands_2","BGEMIS0678","otu6",3,3,1,16449
"Netherlands","Netherlands_2","BGEMIS0678","otu71",3,3,1,13610
"Netherlands","Netherlands_2","BGEMIS0678","otu826",3,3,1,1598
"Netherlands","Netherlands_2","BGEMIS0678","otu201",3,3,1,2365
"Finland","Finland_1","BGEMIS0679","otu103",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0679","otu109",3,3,1,24
"Finland","Finland_1","BGEMIS0679","otu110",1,3,0.333333333333333,5
"Finland","Finland_1","BGEMIS0679","otu1296",1,3,0.333333333333333,215
"Finland","Finland_1","BGEMIS0679","otu13",2,3,0.666666666666667,15
"Finland","Finland_1","BGEMIS0679","otu152",1,3,0.333333333333333,10
"Finland","Finland_1","BGEMIS0679","otu16",3,3,1,136
"Finland","Finland_1","BGEMIS0679","otu173",3,3,1,74
"Finland","Finland_1","BGEMIS0679","otu185",3,3,1,31
"Finland","Finland_1","BGEMIS0679","otu186",3,3,1,54
"Finland","Finland_1","BGEMIS0679","otu193",1,3,0.333333333333333,14
"Finland","Finland_1","BGEMIS0679","otu199",2,3,0.666666666666667,12
"Finland","Finland_1","BGEMIS0679","otu2",3,3,1,142
"Finland","Finland_1","BGEMIS0679","otu20",2,3,0.666666666666667,133
"Finland","Finland_1","BGEMIS0679","otu202",1,3,0.333333333333333,959
"Finland","Finland_1","BGEMIS0679","otu205",2,3,0.666666666666667,21
"Finland","Finland_1","BGEMIS0679","otu210",3,3,1,40
"Finland","Finland_1","BGEMIS0679","otu23",2,3,0.666666666666667,21
"Finland","Finland_1","BGEMIS0679","otu231",1,3,0.333333333333333,11
"Finland","Finland_1","BGEMIS0679","otu24",3,3,1,48
"Finland","Finland_1","BGEMIS0679","otu259",1,3,0.333333333333333,7
"Finland","Finland_1","BGEMIS0679","otu267",3,3,1,5095
"Finland","Finland_1","BGEMIS0679","otu28",2,3,0.666666666666667,14
"Finland","Finland_1","BGEMIS0679","otu303",2,3,0.666666666666667,17
"Finland","Finland_1","BGEMIS0679","otu308",2,3,0.666666666666667,13
"Finland","Finland_1","BGEMIS0679","otu31",1,3,0.333333333333333,10
"Finland","Finland_1","BGEMIS0679","otu33",1,3,0.333333333333333,9
"Finland","Finland_1","BGEMIS0679","otu4",3,3,1,103
"Finland","Finland_1","BGEMIS0679","otu460",2,3,0.666666666666667,16
"Finland","Finland_1","BGEMIS0679","otu47",2,3,0.666666666666667,470
"Finland","Finland_1","BGEMIS0679","otu5",1,3,0.333333333333333,7
"Finland","Finland_1","BGEMIS0679","otu50",1,3,0.333333333333333,7
"Finland","Finland_1","BGEMIS0679","otu53",2,3,0.666666666666667,18
"Finland","Finland_1","BGEMIS0679","otu55",1,3,0.333333333333333,6
"Finland","Finland_1","BGEMIS0679","otu58",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0679","otu581",1,3,0.333333333333333,5
"Finland","Finland_1","BGEMIS0679","otu59",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0679","otu63",3,3,1,96
"Finland","Finland_1","BGEMIS0679","otu66",3,3,1,53
"Finland","Finland_1","BGEMIS0679","otu79",3,3,1,41
"Finland","Finland_1","BGEMIS0679","otu900",1,3,0.333333333333333,5
"Finland","Finland_1","BGEMIS0679","otu212",1,3,0.333333333333333,1274
"Finland","Finland_1","BGEMIS0679","otu516",2,3,0.666666666666667,1271
"Finland","Finland_1","BGEMIS0679","otu1089",1,3,0.333333333333333,123
"Finland","Finland_1","BGEMIS0679","otu1163",1,3,0.333333333333333,18
"Finland","Finland_1","BGEMIS0679","otu3799",1,3,0.333333333333333,18
"Finland","Finland_1","BGEMIS0679","otu11",2,3,0.666666666666667,20
"Finland","Finland_1","BGEMIS0679","otu258",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0679","otu10",2,3,0.666666666666667,32
"Finland","Finland_1","BGEMIS0679","otu14",1,3,0.333333333333333,28
"Finland","Finland_1","BGEMIS0679","otu3190",1,3,0.333333333333333,42
"Finland","Finland_1","BGEMIS0679","otu1364",1,3,0.333333333333333,17
"Finland","Finland_1","BGEMIS0679","otu203",1,3,0.333333333333333,227
"Finland","Finland_1","BGEMIS0679","otu552",3,3,1,1043
"Finland","Finland_1","BGEMIS0679","otu3888",1,3,0.333333333333333,27
"Finland","Finland_1","BGEMIS0679","otu1166",1,3,0.333333333333333,527
"Finland","Finland_1","BGEMIS0679","otu2385",1,3,0.333333333333333,34
"Finland","Finland_1","BGEMIS0679","otu2326",3,3,1,150
"Finland","Finland_1","BGEMIS0679","otu3066",1,3,0.333333333333333,68
"Finland","Finland_1","BGEMIS0679","otu3067",1,3,0.333333333333333,54
"Finland","Finland_1","BGEMIS0679","otu3193",1,3,0.333333333333333,23
"Finland","Finland_1","BGEMIS0679","otu4757",1,3,0.333333333333333,14
"Finland","Finland_1","BGEMIS0679","otu5230",1,3,0.333333333333333,9
"Finland","Finland_1","BGEMIS0679","otu1562",1,3,0.333333333333333,263
"Finland","Finland_1","BGEMIS0679","otu3192",1,3,0.333333333333333,38
"Finland","Finland_1","BGEMIS0679","otu4560",1,3,0.333333333333333,18
"Finland","Finland_1","BGEMIS0679","otu5784",1,3,0.333333333333333,9
"Finland","Finland_1","BGEMIS0679","otu328",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0679","otu4758",1,3,0.333333333333333,16
"Finland","Finland_1","BGEMIS0679","otu4965",1,3,0.333333333333333,14
"Finland","Finland_1","BGEMIS0679","otu6054",1,3,0.333333333333333,8
"Finland","Finland_1","BGEMIS0680","otu102",1,3,0.333333333333333,26
"Finland","Finland_1","BGEMIS0680","otu16",2,3,0.666666666666667,57
"Finland","Finland_1","BGEMIS0680","otu2",2,3,0.666666666666667,81
"Finland","Finland_1","BGEMIS0680","otu20",2,3,0.666666666666667,56
"Finland","Finland_1","BGEMIS0680","otu267",3,3,1,5460
"Finland","Finland_1","BGEMIS0680","otu3",3,3,1,267
"Finland","Finland_1","BGEMIS0680","otu4",1,3,0.333333333333333,30
"Finland","Finland_1","BGEMIS0680","otu47",2,3,0.666666666666667,739
"Finland","Finland_1","BGEMIS0680","otu7",1,3,0.333333333333333,509
"Finland","Finland_1","BGEMIS0680","otu733",1,3,0.333333333333333,101
"Finland","Finland_1","BGEMIS0680","otu900",1,3,0.333333333333333,48
"Finland","Finland_1","BGEMIS0680","otu1851",1,3,0.333333333333333,33
"Finland","Finland_1","BGEMIS0680","otu212",1,3,0.333333333333333,361
"Finland","Finland_1","BGEMIS0680","otu516",2,3,0.666666666666667,626
"Finland","Finland_1","BGEMIS0680","otu407",1,3,0.333333333333333,33
"Finland","Finland_1","BGEMIS0680","otu645",2,3,0.666666666666667,1782
"Finland","Finland_1","BGEMIS0680","otu3799",1,3,0.333333333333333,30
"Finland","Finland_1","BGEMIS0680","otu1772",1,3,0.333333333333333,25
"Finland","Finland_1","BGEMIS0680","otu203",1,3,0.333333333333333,393
"Finland","Finland_1","BGEMIS0680","otu2212",1,3,0.333333333333333,30
"Finland","Finland_1","BGEMIS0680","otu552",2,3,0.666666666666667,462
"Finland","Finland_1","BGEMIS0680","otu1308",1,3,0.333333333333333,116
"Finland","Finland_1","BGEMIS0680","otu2185",1,3,0.333333333333333,155
"Finland","Finland_1","BGEMIS0680","otu3193",1,3,0.333333333333333,25
"Finland","Finland_1","BGEMIS0680","otu3898",1,3,0.333333333333333,28
"Finland","Finland_1","BGEMIS0680","otu3711",1,3,0.333333333333333,38
"Finland","Finland_1","BGEMIS0680","otu3899",1,3,0.333333333333333,28
"Finland","Finland_1","BGEMIS0680","otu3900",1,3,0.333333333333333,30
"Finland","Finland_1","BGEMIS0680","otu3901",1,3,0.333333333333333,28
"Finland","Finland_1","BGEMIS0680","otu3953",1,3,0.333333333333333,25
"Finland","Finland_1","BGEMIS0680","otu3021",1,3,0.333333333333333,63
"Finland","Finland_1","BGEMIS0680","otu3043",1,3,0.333333333333333,59
"Finland","Finland_1","BGEMIS0680","otu3480",1,3,0.333333333333333,40
"Finland","Finland_1","BGEMIS0680","otu4069",1,3,0.333333333333333,25
"Finland","Finland_1","BGEMIS0680","otu4259",1,3,0.333333333333333,22
"Finland","Finland_1","BGEMIS0681","otu110",1,2,0.5,3
"Finland","Finland_1","BGEMIS0681","otu173",1,2,0.5,5
"Finland","Finland_1","BGEMIS0681","otu176",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu182",2,2,1,11
"Finland","Finland_1","BGEMIS0681","otu214",1,2,0.5,1
"Finland","Finland_1","BGEMIS0681","otu22",2,2,1,4
"Finland","Finland_1","BGEMIS0681","otu222",1,2,0.5,3
"Finland","Finland_1","BGEMIS0681","otu26",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu29",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu337",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu47",1,2,0.5,857
"Finland","Finland_1","BGEMIS0681","otu688",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu736",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu78",1,2,0.5,4
"Finland","Finland_1","BGEMIS0681","otu900",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu118",2,2,1,23
"Finland","Finland_1","BGEMIS0681","otu516",1,2,0.5,1585
"Finland","Finland_1","BGEMIS0681","otu627",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu85",1,2,0.5,3
"Finland","Finland_1","BGEMIS0681","otu171",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu610",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu258",1,2,0.5,2
"Finland","Finland_1","BGEMIS0681","otu268",2,2,1,9
"Finland","Finland_1","BGEMIS0681","otu121",1,2,0.5,5
"Finland","Finland_1","BGEMIS0681","otu617",1,2,0.5,3
"Finland","Finland_1","BGEMIS0681","otu1000",1,2,0.5,212
"Finland","Finland_1","BGEMIS0681","otu3792",1,2,0.5,7
"Spain","Spain_6","BGEMIS0682","otu109",2,3,0.666666666666667,288
"Spain","Spain_6","BGEMIS0682","otu151",1,3,0.333333333333333,307
"Spain","Spain_6","BGEMIS0682","otu19",1,3,0.333333333333333,94
"Spain","Spain_6","BGEMIS0682","otu231",3,3,1,20633
"Spain","Spain_6","BGEMIS0682","otu24",3,3,1,691
"Spain","Spain_6","BGEMIS0682","otu3",2,3,0.666666666666667,381
"Spain","Spain_6","BGEMIS0682","otu337",1,3,0.333333333333333,170
"Spain","Spain_6","BGEMIS0682","otu4",3,3,1,2648
"Spain","Spain_6","BGEMIS0682","otu453",2,3,0.666666666666667,679
"Spain","Spain_6","BGEMIS0682","otu50",3,3,1,673
"Spain","Spain_6","BGEMIS0682","otu55",1,3,0.333333333333333,153
"Spain","Spain_6","BGEMIS0682","otu564",1,3,0.333333333333333,221
"Spain","Spain_6","BGEMIS0682","otu567",3,3,1,738
"Spain","Spain_6","BGEMIS0682","otu59",2,3,0.666666666666667,1397
"Spain","Spain_6","BGEMIS0682","otu592",3,3,1,587
"Spain","Spain_6","BGEMIS0682","otu8",3,3,1,7350
"Spain","Spain_6","BGEMIS0682","otu95",1,3,0.333333333333333,192
"Spain","Spain_6","BGEMIS0682","otu750",1,3,0.333333333333333,106
"Spain","Spain_6","BGEMIS0682","otu825",1,3,0.333333333333333,203
"Spain","Spain_6","BGEMIS0682","otu1067",1,3,0.333333333333333,184
"Spain","Spain_6","BGEMIS0683","otu117",1,3,0.333333333333333,12
"Spain","Spain_6","BGEMIS0683","otu149",1,3,0.333333333333333,248
"Spain","Spain_6","BGEMIS0683","otu179",2,3,0.666666666666667,35
"Spain","Spain_6","BGEMIS0683","otu217",1,3,0.333333333333333,26
"Spain","Spain_6","BGEMIS0683","otu227",1,3,0.333333333333333,22
"Spain","Spain_6","BGEMIS0683","otu231",2,3,0.666666666666667,217
"Spain","Spain_6","BGEMIS0683","otu24",2,3,0.666666666666667,201
"Spain","Spain_6","BGEMIS0683","otu26",3,3,1,128
"Spain","Spain_6","BGEMIS0683","otu28",3,3,1,142
"Spain","Spain_6","BGEMIS0683","otu285",1,3,0.333333333333333,36
"Spain","Spain_6","BGEMIS0683","otu337",2,3,0.666666666666667,111
"Spain","Spain_6","BGEMIS0683","otu35",2,3,0.666666666666667,50
"Spain","Spain_6","BGEMIS0683","otu4",3,3,1,1188
"Spain","Spain_6","BGEMIS0683","otu453",1,3,0.333333333333333,17
"Spain","Spain_6","BGEMIS0683","otu477",1,3,0.333333333333333,16
"Spain","Spain_6","BGEMIS0683","otu49",1,3,0.333333333333333,12
"Spain","Spain_6","BGEMIS0683","otu50",1,3,0.333333333333333,124
"Spain","Spain_6","BGEMIS0683","otu55",1,3,0.333333333333333,29
"Spain","Spain_6","BGEMIS0683","otu567",3,3,1,229
"Spain","Spain_6","BGEMIS0683","otu58",1,3,0.333333333333333,72
"Spain","Spain_6","BGEMIS0683","otu59",3,3,1,400
"Spain","Spain_6","BGEMIS0683","otu592",2,3,0.666666666666667,208
"Spain","Spain_6","BGEMIS0683","otu600",2,3,0.666666666666667,413
"Spain","Spain_6","BGEMIS0683","otu62",1,3,0.333333333333333,18
"Spain","Spain_6","BGEMIS0683","otu63",1,3,0.333333333333333,48
"Spain","Spain_6","BGEMIS0683","otu8",3,3,1,2511
"Spain","Spain_6","BGEMIS0683","otu11",2,3,0.666666666666667,46
"Spain","Spain_6","BGEMIS0683","otu850",1,3,0.333333333333333,38
"Spain","Spain_6","BGEMIS0683","otu580",2,3,0.666666666666667,73
"Spain","Spain_6","BGEMIS0684","otu107",1,2,0.5,66
"Spain","Spain_6","BGEMIS0684","otu151",1,2,0.5,119
"Spain","Spain_6","BGEMIS0684","otu231",1,2,0.5,74
"Spain","Spain_6","BGEMIS0684","otu24",1,2,0.5,115
"Spain","Spain_6","BGEMIS0684","otu337",1,2,0.5,101
"Spain","Spain_6","BGEMIS0684","otu453",1,2,0.5,65
"Spain","Spain_6","BGEMIS0684","otu567",2,2,1,381
"Spain","Spain_6","BGEMIS0684","otu59",2,2,1,446
"Spain","Spain_6","BGEMIS0684","otu592",2,2,1,238
"Spain","Spain_6","BGEMIS0684","otu8",2,2,1,1596
"Spain","Spain_6","BGEMIS0684","otu1989",1,2,0.5,70
"Spain","Spain_6","BGEMIS0684","otu1048",1,2,0.5,144
"Spain","Spain_5","BGEMIS0688","otu13",1,3,0.333333333333333,135
"Spain","Spain_5","BGEMIS0688","otu137",1,3,0.333333333333333,136
"Spain","Spain_5","BGEMIS0688","otu149",1,3,0.333333333333333,186
"Spain","Spain_5","BGEMIS0688","otu151",3,3,1,553
"Spain","Spain_5","BGEMIS0688","otu152",1,3,0.333333333333333,184
"Spain","Spain_5","BGEMIS0688","otu157",1,3,0.333333333333333,81
"Spain","Spain_5","BGEMIS0688","otu16",2,3,0.666666666666667,515
"Spain","Spain_5","BGEMIS0688","otu169",3,3,1,70502
"Spain","Spain_5","BGEMIS0688","otu182",1,3,0.333333333333333,43
"Spain","Spain_5","BGEMIS0688","otu184",1,3,0.333333333333333,137
"Spain","Spain_5","BGEMIS0688","otu186",3,3,1,296
"Spain","Spain_5","BGEMIS0688","otu197",1,3,0.333333333333333,89
"Spain","Spain_5","BGEMIS0688","otu215",2,3,0.666666666666667,352
"Spain","Spain_5","BGEMIS0688","otu217",1,3,0.333333333333333,103
"Spain","Spain_5","BGEMIS0688","otu232",1,3,0.333333333333333,230
"Spain","Spain_5","BGEMIS0688","otu24",3,3,1,1174
"Spain","Spain_5","BGEMIS0688","otu259",1,3,0.333333333333333,410
"Spain","Spain_5","BGEMIS0688","otu337",3,3,1,1224
"Spain","Spain_5","BGEMIS0688","otu386",3,3,1,1225
"Spain","Spain_5","BGEMIS0688","otu453",3,3,1,3537
"Spain","Spain_5","BGEMIS0688","otu469",1,3,0.333333333333333,306
"Spain","Spain_5","BGEMIS0688","otu50",3,3,1,2899
"Spain","Spain_5","BGEMIS0688","otu538",1,3,0.333333333333333,201
"Spain","Spain_5","BGEMIS0688","otu55",1,3,0.333333333333333,83
"Spain","Spain_5","BGEMIS0688","otu567",1,3,0.333333333333333,44
"Spain","Spain_5","BGEMIS0688","otu58",1,3,0.333333333333333,114
"Spain","Spain_5","BGEMIS0688","otu59",3,3,1,1942
